chembl_id,smiles,target_gene,population_target,source,activity_nM,mw,qed,sa_score,admet_score,best_similarity,generation_method,score_efficacy,score_selectivity,score_safety,score_resistance,score_novelty,score_synth,score_overall,rank,ppb_percent,fu,clearance_mL_min_kg,clearance_class,vd_L_kg,half_life_h,half_life_class,bioavailability_percent,bioavailability_class,est_dose_mg,dosing_frequency,pk_score
CHEMBL132363,CC1=CC(C)(C)Nc2ccc3c(c21)/C(=C/c1ncccc1C)Oc1ccc(F)cc1-3,AR,sensitive,scout1,203.0,0.0,0.496,3.07,94.9,,database,22.9,79.7,94.9,6.9,70,77.0,54.1,1132,99.0,0.0096,100.0,high,30.0,3.5,moderate,9.0,low,4.0,TID (three times daily),30
CHEMBL382914,CCNc1cc(/C=C/c2cncc(OC[C@@H](N)Cc3c[nH]c4ccccc34)c2)ccn1,AKT1,escape_route,scout1,163.0,0.0,0.376,3.13,97.5,,database,26.0,67.0,97.5,18.2,70,76.3,54.1,1133,89.1,0.109,100.0,high,10.35,1.2,short,10.0,low,4.0,TID (three times daily),40
CHEMBL541110,COC(=O)c1c(C)[nH]c2c(OC(=O)N3CCN(C)CC3)cc3c(c12)[C@H](CBr)CN3C(=O)/C=C/c1ccc(OC)nn1.Cl,MAP2K1,sensitive,scout1,90.0,0.0,0.238,3.89,84.8,,database,34.5,72.8,84.8,10.4,70,67.9,54.0,1134,80.1,0.1995,58.4,high,0.51,0.5,short,8.0,low,5.0,TID (three times daily),40
CHEMBL4240977,CC(C)(C)c1ccc2c(c1)CCCN2S(=O)(=O)c1ccc(N2CCCC2=O)cc1,MDM2,sensitive,scout1,152.0,0.0,0.757,2.32,100.0,,database,27.0,67.8,100.0,8.1,70,85.3,54.0,1135,91.4,0.0861,53.4,high,4.21,0.9,short,10.0,low,2.0,TID (three times daily),40
CHEMBL105765,O=C(CCCCCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)N1CCN(c2ncccn2)CC1,PARP1,resistant,scout1,250.0,0.0,0.464,2.87,94.3,,database,19.9,75.0,94.3,19.9,70,79.2,54.0,1136,20.0,0.8,2.5,low,0.1,0.5,short,70.2,high,0.0,TID (three times daily),85
CHEMBL335198,NC(=O)c1cccc2[nH]c(-c3ccc(C(=O)O)cc3)nc12,PARP1,resistant,scout1,290.0,0.0,0.682,1.98,100.0,,database,17.7,71.0,100.0,17.7,70,89.1,53.7,1137,38.9,0.6111,36.1,high,0.17,0.5,short,10.0,low,1.0,TID (three times daily),40
CHEMBL551440,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1,PIK3CB,escape_route,scout1,141.0,0.0,0.393,2.72,87.9,,database,28.1,68.7,87.9,19.7,70,80.9,53.7,1138,73.2,0.2678,60.2,high,0.49,0.5,short,8.0,low,4.0,TID (three times daily),40
CHEMBL551440,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1,PIK3CB,escape_route,scout1,141.0,0.0,0.393,2.72,87.9,,database,28.1,68.7,87.9,19.7,70,80.9,53.7,1139,73.2,0.2678,60.2,high,0.49,0.5,short,8.0,low,4.0,TID (three times daily),40
CHEMBL541133,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)c1nc(-c2cnc3ccc(Cl)cn23)cs1.Cl,PIK3CB,escape_route,scout1,170.0,0.0,0.319,2.95,96.4,,database,25.4,66.4,96.4,17.8,70,78.3,53.6,1140,88.0,0.1196,100.0,high,1.81,0.5,short,10.0,low,5.0,TID (three times daily),40
CHEMBL449084,COc1ccc(C(=O)CNC(=O)CCn2c3c(c(=O)[nH]c2=O)CCCC3)cc1,PARP1,resistant,scout1,300.0,0.0,0.686,2.36,100.0,,database,17.3,70.0,100.0,17.3,70,84.9,53.0,1141,22.6,0.7743,5.3,moderate,0.1,0.5,short,73.5,high,0.0,TID (three times daily),85
CHEMBL220574,O=C(N[C@@H](CO)c1ccc(F)c(Cl)c1)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1,MAPK1,sensitive,scout1,150.0,0.0,0.328,3.12,96.6,,database,27.2,68.0,96.6,8.2,70,76.4,53.0,1142,92.4,0.0761,100.0,high,3.58,0.5,short,10.0,low,5.0,TID (three times daily),40
CHEMBL315788,COc1ccc(-c2nn(CC3CCCCC3)c(C(=O)O)c2Cc2cc3c(cc2Cl)OCO3)cc1,CHEK2,resistant,scout1,178.0,0.0,0.457,2.66,89.1,,database,24.7,65.8,89.1,24.7,70,81.6,53.0,1143,96.7,0.0332,100.0,high,9.91,1.1,short,9.0,low,5.0,TID (three times daily),40
CHEMBL385543,COc1ccccc1[C@H]1CC(=O)N(C)[C@H]1[C@H](O)c1ccc(S(=O)(=O)c2ccc(Cl)cc2)s1,KRAS,escape_route,scout1,190.0,0.0,0.556,3.62,100.0,,database,23.8,64.8,100.0,16.7,70,70.9,52.9,1144,89.6,0.1036,100.0,high,2.38,0.5,short,10.0,low,5.0,TID (three times daily),40
CHEMBL205415,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1cncc(/C=C/c2ccncc2)c1,AKT1,escape_route,scout1,278.0,0.0,0.474,2.89,100.0,,database,18.3,72.2,100.0,12.8,70,79.0,52.9,1145,77.3,0.2269,100.0,high,1.94,0.5,short,10.0,low,4.0,TID (three times daily),40
CHEMBL146794,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)N1CCOCCOCc1ccc(O)c(C(N)=O)c1,AR,sensitive,scout1,77.0,0.0,0.352,2.98,72.0,,database,36.7,73.8,72.0,11.0,70,78.0,52.9,1146,60.0,0.3999,28.9,high,0.2,0.5,short,5.0,low,3.0,TID (three times daily),40
CHEMBL11115,COc1ccc(CC2=C(c3ccc4c(c3)OCO4)C(=O)OC2(O)c2ccc(OC)cc2)cc1,CHEK2,resistant,scout1,220.0,0.0,0.576,2.95,100.0,,database,21.7,62.4,100.0,21.7,70,78.3,52.8,1147,84.6,0.1537,88.2,high,1.58,0.5,short,10.0,low,4.0,TID (three times daily),40
CHEMBL247434,CNC(=O)c1cc(CNc2ncsc2C(=O)Nc2ccc3c(c2)OC(F)(F)C(F)(F)O3)ccn1,BRAF,escape_route,scout1,192.0,0.0,0.445,3.12,98.9,,database,23.7,64.6,98.9,16.6,70,76.4,52.8,1148,77.8,0.2222,80.5,high,1.39,0.5,short,10.0,low,4.0,TID (three times daily),40
CHEMBL1980407,NC(COc1cncc(-c2ccc3c(c2)C(=Cc2ccc[nH]2)C(=O)N3)c1)Cc1ccccc1,CDK4,sensitive,scout1,158.49,0.0,0.372,3.16,97.4,,database,26.4,67.3,97.4,7.9,70,76.0,52.7,1149,89.0,0.1099,100.0,high,4.75,0.5,short,10.0,low,4.0,TID (three times daily),40
CHEMBL383254,NCC(c1ccccc1)c1cncc(/C=C/c2ccncc2)c1,AKT1,escape_route,scout1,284.0,0.0,0.781,2.83,100.0,,database,18.0,71.6,100.0,12.6,70,79.7,52.7,1150,86.0,0.1399,98.0,high,5.98,0.7,short,10.0,low,3.0,TID (three times daily),40
CHEMBL267940,C=CCC1Oc2cccc(C=C)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,AR,sensitive,scout1,239.0,0.0,0.633,3.67,97.7,,database,20.5,76.1,97.7,6.2,70,70.3,52.7,1151,99.1,0.0094,100.0,high,30.0,3.5,moderate,9.0,low,4.0,TID (three times daily),30
CHEMBL379218,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,MAPK1,sensitive,scout1,260.0,0.0,0.548,2.83,100.0,,database,19.3,74.0,100.0,5.8,70,79.7,52.6,1152,84.2,0.1584,100.0,high,3.84,0.5,short,10.0,low,4.0,TID (three times daily),40
CHEMBL379218,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,MAPK1,sensitive,scout1,260.0,0.0,0.548,2.83,100.0,,database,19.3,74.0,100.0,5.8,70,79.7,52.6,1153,84.2,0.1584,100.0,high,3.84,0.5,short,10.0,low,4.0,TID (three times daily),40
CHEMBL381610,N[C@H](COc1cncc(/C=C/c2ccnc(NCc3ccccc3)c2)c1)Cc1c[nH]c2ccccc12,AKT1,escape_route,scout1,147.0,0.0,0.241,3.08,84.8,,database,27.5,68.2,84.8,19.2,70,76.9,52.5,1154,96.0,0.0403,100.0,high,30.0,3.5,moderate,9.0,low,5.0,TID (three times daily),55
CHEMBL514046,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@]21CCC(=O)O1,KRAS,escape_route,scout1,270.0,0.0,0.722,4.37,100.0,,database,18.8,73.0,100.0,13.1,70,62.6,52.5,1155,91.8,0.0821,25.9,high,5.81,2.6,short,10.0,low,1.0,TID (three times daily),40
CHEMBL1766765,N#Cc1ccccc1-c1cnc(N)c(C(=O)Nc2ccccc2)n1,ATM,resistant,scout1,320.0,0.0,0.773,2.11,100.0,,database,16.3,68.0,100.0,16.3,70,87.7,52.2,1156,58.4,0.4158,63.8,high,0.78,0.5,short,10.0,low,2.0,TID (three times daily),40
CHEMBL205088,COc1cc(NC(=O)CCCOc2ccccc2)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,CHEK1,resistant,scout1,228.0,0.0,0.384,2.45,97.7,,database,21.2,61.8,97.7,21.2,70,83.9,52.2,1157,81.0,0.1901,100.0,high,0.79,0.5,short,10.0,low,5.0,TID (three times daily),40
CHEMBL1204095,COc1ccc(O)c(C(=O)c2ccc(/C=C/[C@@H]3CCCNC[C@H]3NC(=O)c3ccncc3)cc2)c1F.Cl,AKT1,escape_route,scout1,160.0,0.0,0.395,3.59,87.9,,database,26.3,67.2,87.9,18.4,70,71.2,52.1,1158,88.7,0.1127,100.0,high,3.58,0.5,short,8.0,low,7.0,TID (three times daily),40
CHEMBL98350,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,PIK3CB,escape_route,scout1,306.0,0.0,0.728,2.19,100.0,,database,17.0,69.4,100.0,11.9,70,86.8,52.1,1159,83.4,0.1663,59.0,high,2.47,0.5,short,10.0,low,2.0,TID (three times daily),40
CHEMBL247423,O=C(Nc1ccc2c(c1)OC(F)(F)O2)c1ccccc1NCc1ccnc(NCCOCCO)c1,BRAF,escape_route,scout1,165.0,0.0,0.304,2.66,86.1,,database,25.8,66.8,86.1,18.1,70,81.6,52.0,1160,77.1,0.229,71.9,high,2.73,0.5,short,8.5,low,4.0,TID (three times daily),40
CHEMBL422198,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1CCc2ccc(NC(=O)c3cc(C)on3)c(=O)n21,MAP2K1,sensitive,scout1,162.0,0.0,0.332,4.15,76.6,,database,26.1,83.8,76.6,7.8,70,65.0,52.0,1161,20.0,0.8,5.7,moderate,0.1,0.5,short,35.9,moderate,0.0,TID (three times daily),75
CHEMBL467394,CC1(C)CC(=O)c2sc(N3CCOc4ccc(-c5cn[nH]c5)cc43)nc2C1,PIK3CB,escape_route,scout1,298.0,0.0,0.721,3.0,100.0,,database,17.4,70.2,100.0,12.1,70,77.8,52.0,1162,88.8,0.1121,86.2,high,3.0,0.5,short,10.0,low,3.0,TID (three times daily),40
CHEMBL3216005,Cl.Cl.c1cc(OCCN2CCCCC2)cc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,PIK3CA,escape_route,scout1,170.0,0.0,0.344,2.81,86.9,,database,25.4,66.4,86.9,17.8,70,79.9,51.8,1163,94.8,0.0522,100.0,high,5.32,0.6,short,8.0,low,7.0,TID (three times daily),40
CHEMBL336169,CC1=CC(C)(C)Nc2ccc3c(c21)/C(=C/c1ccco1)Oc1ccc(F)cc1-3,AR,sensitive,scout1,258.0,0.0,0.523,2.94,95.5,,database,19.4,74.2,95.5,5.8,70,78.4,51.8,1164,98.9,0.011,100.0,high,30.0,3.5,moderate,9.0,low,4.0,TID (three times daily),55
CHEMBL207582,COc1cc(NC(=O)CCCc2ccccc2)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,CHEK1,resistant,scout1,243.0,0.0,0.446,2.41,98.9,,database,20.3,60.6,98.9,20.3,70,84.3,51.8,1165,84.4,0.1562,100.0,high,1.14,0.5,short,10.0,low,5.0,TID (three times daily),40
CHEMBL206732,N[C@H](CNc1cncc(Oc2cccc3cnccc23)c1)Cc1c[nH]c2ccccc12,AKT1,escape_route,scout1,210.0,0.0,0.356,2.97,97.1,,database,22.4,63.2,97.1,15.7,70,78.1,51.7,1166,91.6,0.0836,100.0,high,14.64,1.7,short,10.0,low,4.0,TID (three times daily),40
CHEMBL454646,CC1CNCC(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)C1,CDK4,sensitive,scout1,270.0,0.0,0.749,3.75,100.0,,database,18.8,73.0,100.0,5.6,70,69.4,51.7,1167,84.7,0.1529,30.4,high,3.64,1.4,short,10.0,low,1.0,TID (three times daily),40
CHEMBL212754,CN1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@H](O)c1ccc(-c2cccnc2)s1,KRAS,escape_route,scout1,300.0,0.0,0.765,3.51,100.0,,database,17.3,70.0,100.0,12.1,70,72.1,51.6,1168,88.2,0.1178,82.6,high,3.23,0.5,short,10.0,low,3.0,TID (three times daily),40
CHEMBL364812,CN1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@@H](O)C#Cc1ccccc1Cl,KRAS,escape_route,scout1,300.0,0.0,0.854,3.54,100.0,,database,17.3,70.0,100.0,12.1,70,71.8,51.6,1169,82.1,0.1787,33.1,high,2.1,0.7,short,10.0,low,1.0,TID (three times daily),40
CHEMBL4866319,Cc1c(Cn2cccn2)c(-c2cc(Cl)nc(N)n2)nn1C,EZH2,resistant,scout1,325.0,0.0,0.744,2.85,100.0,,database,16.1,67.5,100.0,16.1,70,79.4,51.6,1170,40.8,0.5918,18.4,moderate,0.39,0.5,short,10.0,low,1.0,TID (three times daily),50
CHEMBL424850,COc1cc2c(Nc3ncc(CC(=O)NCCC(C)C)s3)ncnc2cc1OCCCN1CCOCC1,AURKA,resistant,scout1,158.0,0.0,0.321,2.74,76.4,,database,26.4,67.4,76.4,26.4,70,80.7,51.6,1171,78.8,0.2122,41.0,high,1.41,0.5,short,6.5,low,3.0,TID (three times daily),40
CHEMBL1213120,CC(C)n1nc(C#Cc2cccc(O)c2)c2c(N)ncnc21,PIK3CB,escape_route,scout1,316.0,0.0,0.671,2.91,100.0,,database,16.5,68.4,100.0,11.6,70,78.8,51.2,1172,47.9,0.5213,26.8,high,0.55,0.5,short,10.0,low,1.0,TID (three times daily),40
CHEMBL205410,N#Cc1cccc(C[C@H](N)COc2cncc(/C=C/c3ccncc3)c2)c1,AKT1,escape_route,scout1,320.0,0.0,0.701,2.99,100.0,,database,16.3,68.0,100.0,11.4,70,77.9,51.0,1173,77.1,0.2289,76.1,high,2.18,0.5,short,10.0,low,3.0,TID (three times daily),40
CHEMBL4864843,Cn1cc(Cc2ccc(F)cc2)c(-c2cc(Cl)nc(N)n2)n1,EZH2,resistant,scout1,342.0,0.0,0.754,2.57,100.0,,database,15.4,65.8,100.0,15.4,70,82.6,51.0,1174,70.4,0.2962,49.7,high,1.74,0.5,short,10.0,low,2.0,TID (three times daily),40
CHEMBL205871,N[C@H](COc1cncc(/C=C/c2ccncc2)c1)Cc1cccc2ccccc12,AKT1,escape_route,scout1,324.0,0.0,0.502,2.86,100.0,,database,16.2,67.6,100.0,11.3,70,79.3,50.9,1175,93.4,0.0662,100.0,high,12.28,1.4,short,10.0,low,4.0,TID (three times daily),40
CHEMBL208652,O=C1NC(=O)/C(=C/c2ccc(-c3ccccc3O)o2)S1,PIK3CA,escape_route,scout1,330.0,0.0,0.83,2.44,100.0,,database,15.9,67.0,100.0,11.1,70,84.0,50.9,1176,68.2,0.3181,49.3,high,0.79,0.5,short,10.0,low,1.0,TID (three times daily),40
CHEMBL188755,CN1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@@H](O)C#Cc1ccccc1F,KRAS,escape_route,scout1,320.0,0.0,0.863,3.53,100.0,,database,16.3,68.0,100.0,11.4,70,71.9,50.7,1177,74.7,0.2534,23.2,high,1.31,0.6,short,10.0,low,1.0,TID (three times daily),40
CHEMBL215897,Cc1cc(-c2ccccc2)c([C@@H](O)[C@H]2[C@@H](c3ccccc3)CC(=O)N2C)s1,KRAS,escape_route,scout1,320.0,0.0,0.711,3.49,100.0,,database,16.3,68.0,100.0,11.4,70,72.3,50.7,1178,95.1,0.0491,100.0,high,10.07,1.2,short,10.0,low,4.0,TID (three times daily),40
CHEMBL68215,Oc1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1,BRAF,escape_route,scout1,339.0,0.0,0.585,2.06,100.0,,database,15.5,66.1,100.0,10.9,70,88.2,50.7,1179,91.0,0.0904,100.0,high,4.86,0.6,short,10.0,low,3.0,TID (three times daily),40
CHEMBL270553,COC[C@H]1OC(=O)/C(=C/N2CCC(c3ccccc3)CC2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,PIK3CA,escape_route,scout1,172.0,0.0,0.384,4.83,87.7,,database,25.2,66.2,87.7,17.7,70,57.4,50.7,1180,83.9,0.1611,27.7,high,0.84,0.5,short,8.0,low,2.0,TID (three times daily),40
CHEMBL247619,CNC(=O)Nc1ccc(CNc2c(C(=O)Nc3ccc4c(c3)OC(F)(F)C(F)(F)O4)cnn2C)cn1,BRAF,escape_route,scout1,191.0,0.0,0.375,3.1,87.5,,database,23.7,64.7,87.5,16.6,70,76.7,50.6,1181,68.1,0.3192,59.7,high,0.69,0.5,short,8.0,low,4.0,TID (three times daily),40
CHEMBL4867202,COc1cccc(Cc2cn(C)nc2-c2cc(Cl)nc(N)n2)c1,EZH2,resistant,scout1,351.0,0.0,0.744,2.57,100.0,,database,15.0,64.9,100.0,15.0,70,82.6,50.6,1182,65.6,0.3438,41.1,high,1.25,0.5,short,10.0,low,1.0,TID (three times daily),40
CHEMBL467395,Cc1nc(-c2ccc3c(c2)N(c2nc4c(s2)C(=O)NC(C)(C)C4)CCO3)c[nH]1,PIK3CB,escape_route,scout1,325.0,0.0,0.695,3.32,100.0,,database,16.1,67.5,100.0,11.3,70,74.2,50.6,1183,78.5,0.2153,50.2,high,1.1,0.5,short,10.0,low,2.0,TID (three times daily),40
CHEMBL247619,CNC(=O)Nc1ccc(CNc2c(C(=O)Nc3ccc4c(c3)OC(F)(F)C(F)(F)O4)cnn2C)cn1,BRAF,escape_route,scout1,191.0,0.0,0.375,3.1,87.5,,database,23.7,64.7,87.5,16.6,70,76.7,50.6,1184,68.1,0.3192,59.7,high,0.69,0.5,short,8.0,low,4.0,TID (three times daily),40
CHEMBL259551,Nc1n[nH]c2nnc(-c3c(-c4ccccc4)nn4ccccc34)cc12,MAPK1,sensitive,scout1,310.0,0.0,0.519,2.72,100.0,,database,16.8,69.0,100.0,5.0,70,80.9,50.6,1185,62.7,0.3725,100.0,high,0.97,0.5,short,10.0,low,3.0,TID (three times daily),40
CHEMBL203329,N[C@H](CCc1cnc(Cl)c(/C=C/c2ccncc2)c1)Cc1c[nH]c2ccccc12,AKT1,escape_route,scout1,198.0,0.0,0.413,3.08,88.3,,database,23.2,64.2,88.3,16.2,70,76.9,50.4,1186,95.3,0.0466,100.0,high,17.29,2.0,short,9.0,low,5.0,TID (three times daily),40
CHEMBL504616,Cn1cc(-c2ccc3c(c2)N(c2nc4c(s2)C(=O)CC(C)(C)C4)CCO3)cn1,PIK3CB,escape_route,scout1,336.0,0.0,0.651,2.92,100.0,,database,15.6,66.4,100.0,10.9,70,78.7,50.4,1187,90.6,0.0938,82.0,high,3.88,0.5,short,10.0,low,3.0,TID (three times daily),40
CHEMBL538554,COC(=O)c1c(C)[nH]c2c(OC(=O)N3CCN(C)CC3)cc3c(c12)[C@H](CBr)CN3C(=O)/C=C/c1ccc(OC)cn1.Cl,MAP2K1,sensitive,scout1,150.0,0.0,0.235,3.8,84.7,,database,27.2,68.0,84.7,8.2,70,68.9,50.3,1188,88.7,0.1126,90.9,high,1.19,0.5,short,8.0,low,8.0,TID (three times daily),40
CHEMBL212862,CN1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@H](O)c1ccc(Sc2ccccc2)s1,KRAS,escape_route,scout1,330.0,0.0,0.665,3.61,100.0,,database,15.9,67.0,100.0,11.1,70,71.0,50.2,1189,95.9,0.0415,100.0,high,11.84,1.4,short,10.0,low,4.0,TID (three times daily),40
CHEMBL393525,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnc2ccc(Br)cn12,PIK3CB,escape_route,scout1,340.0,0.0,0.336,2.89,100.0,,database,15.5,66.0,100.0,10.8,70,79.0,50.2,1190,65.2,0.3484,55.0,high,0.38,0.5,short,10.0,low,3.0,TID (three times daily),40
CHEMBL209159,O=C1NC(=O)/C(=C/c2ccc(-c3cc(F)cc(F)c3O)s2)S1,PIK3CA,escape_route,scout1,340.0,0.0,0.819,2.83,100.0,,database,15.5,66.0,100.0,10.8,70,79.7,50.2,1191,84.0,0.1596,82.6,high,2.11,0.5,short,10.0,low,3.0,TID (three times daily),40
CHEMBL384575,CO[C@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,AURKA,resistant,scout1,354.0,0.0,0.571,3.02,100.0,,database,14.9,64.6,100.0,14.9,70,77.6,50.2,1192,65.9,0.3414,29.3,high,0.42,0.5,short,10.0,low,1.0,TID (three times daily),40
CHEMBL393525,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnc2ccc(Br)cn12,PIK3CB,escape_route,scout1,340.0,0.0,0.336,2.89,100.0,,database,15.5,66.0,100.0,10.8,70,79.0,50.2,1193,65.2,0.3484,55.0,high,0.38,0.5,short,10.0,low,3.0,TID (three times daily),40
CHEMBL286684,Oc1cc(C(F)(F)F)c2cc3c(cc2n1)NCCC3,AR,sensitive,scout1,317.0,0.0,0.77,2.81,100.0,,database,16.5,68.3,100.0,4.9,70,79.9,50.2,1194,82.0,0.1805,35.4,high,4.74,1.5,short,10.0,low,1.0,TID (three times daily),40
CHEMBL155396,CCCCCC[S+]([O-])CC(=O)C(F)(F)F,FOLH1,other,scout1,309.03,0.0,0.51,3.92,100.0,,database,16.8,69.1,100.0,5.0,70,67.6,50.0,1195,69.9,0.3007,3.3,low,1.2,4.1,moderate,83.3,high,0.0,TID (three times daily),100
CHEMBL373448,O=C(NCCc1cccnc1)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1,MAPK1,sensitive,scout1,330.0,0.0,0.462,2.52,100.0,,database,15.9,67.0,100.0,4.8,70,83.1,49.9,1196,85.3,0.1467,100.0,high,1.87,0.5,short,10.0,low,4.0,TID (three times daily),40
CHEMBL215743,COc1cccc(-c2ccc([C@@H](O)[C@H]3[C@@H](c4ccccc4)CC(=O)N3C)s2)c1,KRAS,escape_route,scout1,340.0,0.0,0.696,3.41,100.0,,database,15.5,66.0,100.0,10.8,70,73.2,49.9,1197,93.2,0.068,100.0,high,6.18,0.7,short,10.0,low,4.0,TID (three times daily),40
CHEMBL1766801,CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3nc4ccccc4[nH]3)n2)cc1,ATM,resistant,scout1,380.0,0.0,0.577,2.31,100.0,,database,13.9,62.0,100.0,13.9,70,85.4,49.5,1198,53.7,0.4627,72.0,high,0.53,0.5,short,10.0,low,3.0,TID (three times daily),40
CHEMBL1213084,Cc1ccccc1-n1c(Cn2nc(-c3cc(O)cc(F)c3)c3c(N)ncnc32)nc2cccc(C)c2c1=O,PIK3CB,escape_route,scout1,220.0,0.0,0.365,2.86,87.3,,database,21.7,62.4,87.3,15.2,70,79.3,49.3,1199,82.8,0.172,100.0,high,1.85,0.5,short,8.0,low,6.0,TID (three times daily),40
CHEMBL381808,N[C@@H](COc1cncc(/C=C/c2ccncc2)c1)Cc1c[nH]c2ccccc12,AKT1,escape_route,scout1,360.0,0.0,0.514,2.95,100.0,,database,14.6,64.0,100.0,10.2,70,78.3,49.3,1200,86.4,0.1358,100.0,high,4.6,0.5,short,10.0,low,4.0,TID (three times daily),40
CHEMBL1083150,CNc1ccc(Nc2nccc(-c3sc(C)nc3C)n2)cc1,CDK4,sensitive,scout1,348.0,0.0,0.762,2.29,100.0,,database,15.1,65.2,100.0,4.5,70,85.7,49.3,1201,86.8,0.132,100.0,high,11.85,1.4,short,10.0,low,3.0,TID (three times daily),40
CHEMBL206198,N[C@H](COc1cc(/C=C/c2ccncc2)cnc1Cl)Cc1c[nH]c2ccccc12,AKT1,escape_route,scout1,273.0,0.0,0.436,3.05,98.7,,database,18.6,58.2,98.7,13.0,70,77.2,49.2,1202,92.0,0.08,100.0,high,8.39,1.0,short,10.0,low,4.0,TID (three times daily),40
CHEMBL219988,O=C(NC(CO)c1ccccc1F)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1,MAPK1,sensitive,scout1,240.0,0.0,0.371,3.08,97.4,,database,20.5,60.8,97.4,6.1,70,76.9,49.1,1203,87.0,0.1296,100.0,high,1.96,0.5,short,10.0,low,4.0,TID (three times daily),40
CHEMBL5219159,Cn1cc(Cc2cccc(Cl)c2)c(-c2cc(Cl)nc(N)n2)n1,EZH2,resistant,scout1,389.0,0.0,0.746,2.62,100.0,,database,13.5,61.1,100.0,13.5,70,82.0,49.0,1204,78.7,0.2125,70.9,high,2.8,0.5,short,10.0,low,2.0,TID (three times daily),40
CHEMBL205994,N[C@H](CNc1cncc(Nc2cccc3cnccc23)c1)Cc1c[nH]c2ccccc12,AKT1,escape_route,scout1,270.0,0.0,0.309,2.98,96.2,,database,18.8,58.4,96.2,13.1,70,78.0,48.8,1205,91.0,0.0902,100.0,high,26.19,3.0,moderate,10.0,low,4.0,TID (three times daily),55
CHEMBL439514,CC(C)NC(=O)N1Cc2n[nH]c(NC(=O)c3ccc4c(c3)OCO4)c2C1,AURKA,resistant,scout1,390.0,0.0,0.776,2.8,100.0,,database,13.5,61.0,100.0,13.5,70,80.0,48.8,1206,38.8,0.6117,11.6,moderate,0.14,0.5,short,41.9,moderate,0.0,TID (three times daily),65
CHEMBL512648,CC1(C)CC(=O)c2sc(N3CCOc4ccc(-c5cccnc5)cc43)nc2C1,PIK3CB,escape_route,scout1,376.0,0.0,0.622,2.76,100.0,,database,14.0,62.4,100.0,9.8,70,80.4,48.8,1207,94.6,0.0539,100.0,high,8.0,0.9,short,10.0,low,4.0,TID (three times daily),40
CHEMBL4874288,Cn1cc(Cc2cccc(F)c2)c(-c2cc(Cl)nc(N)n2)n1,EZH2,resistant,scout1,392.0,0.0,0.754,2.63,100.0,,database,13.4,60.8,100.0,13.4,70,81.9,48.8,1208,70.4,0.2962,49.7,high,1.74,0.5,short,10.0,low,2.0,TID (three times daily),40
CHEMBL2143829,COc1cc2ncnc(-n3nc(-c4ccccn4)nc3N)c2cc1OC,ATM,resistant,scout1,400.0,0.0,0.594,2.51,100.0,,database,13.1,60.0,100.0,13.1,70,83.2,48.6,1209,37.5,0.6252,36.9,high,0.26,0.5,short,10.0,low,1.0,TID (three times daily),40
CHEMBL110681,CN(CC(=O)c1ccc2ccccc2c1)C(=O)CCn1c2c(c(=O)[nH]c1=O)CCCC2,PARP1,resistant,scout1,400.0,0.0,0.621,2.52,100.0,,database,13.1,60.0,100.0,13.1,70,83.1,48.6,1210,57.3,0.4267,23.6,high,0.31,0.5,short,10.0,low,1.0,TID (three times daily),40
