chembl_id,name,smiles,target_gene,activity_type,activity_nM,mw_scout,logp_scout,lipinski_violations_scout,is_approved,is_clinical,n_net_targets,net_targets,population_target,est_emax_s,est_emax_r,mw_admet,logp_admet,hbd,hba,tpsa,rotatable_bonds,aromatic_rings,qed,sa_score,lipinski_violations_admet,veber_pass,pains_pass,pains_alerts,bbb_penetrant,gi_absorption,hepatotox_risk,admet_score,overall_pass
CHEMBL388978,STAUROSPORINE,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,AKT1,IC50,1.5,466.54,4.35,0,False,False,1,AKT1,escape_route,0.003824,0.005736,466.5,4.35,2,4,69.5,2,5,0.406,4.95,0,True,True,0,False,high,medium,98.1,True
CHEMBL437472,CHEMBL437472,CC[C@H](C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CSSC[C@@H](N)C(=O)N[C@H](CO)C(=O)N[C@H]2CSSC[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H](CO)NC2=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)[C@@H](C)CC,CHEK2,IC50,1.6,0.0,0.0,0,False,False,1,CHEK2,resistant,0.001898,0.00949,2491.9,-4.72,32,36,908.6,47,5,0.013,9.16,3,False,True,0,False,low,low,19.5,False
CHEMBL313153,CHEMBL313153,O=C(O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2cccs2)nn1CC1CCCCC1,CHEK2,IC50,1.7,458.97,5.86,1,False,False,1,CHEK2,resistant,0.001885,0.009424,459.0,5.86,1,5,73.6,6,3,0.5,2.82,1,True,True,0,False,high,medium,90.0,True
CHEMBL115952,CHEMBL115952,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C)C(=O)NC(CC(=O)O)C(=O)COc1cc2ccccc2cc1C(N)=O,CD274,IC50,1.7,620.66,2.3,1,False,False,1,CD274,immune,0.004712,0.004712,620.7,2.3,5,8,203.2,15,3,0.169,3.54,1,False,True,0,False,low,low,63.4,True
CHEMBL176584,CHEMBL176584,CCCCCCN(C)CC(=O)[C@H](CC(=O)O)NC(=O)C(CC)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O,CD274,Ki,1.79,576.69,4.25,1,False,False,1,CD274,immune,0.004684,0.004684,576.7,4.25,3,6,137.8,16,3,0.217,3.47,1,False,True,0,False,high,medium,74.3,True
CHEMBL265123,CHEMBL265123,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)C2C[C@@](O)(C(=O)C(=O)N3CCCCC3C(=O)O[C@H](C(C)C[C@@H]3CC[C@@H](CC(=O)Nc4ccc(CCCC(=O)O)cc4)C(OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,MTOR,IC50,1.88,1007.32,0.0,1,False,False,1,MTOR,escape_route,0.003726,0.005589,1007.3,8.07,4,12,215.3,15,1,0.074,7.32,3,False,True,0,False,low,medium,24.9,False
CHEMBL25802,CHEMBL25802,Oc1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@H]1CCCC[C@H]31,AR,EC50,2.0,322.33,4.66,0,False,False,1,AR,sensitive,0.009247,0.001387,322.3,4.66,2,3,45.2,0,2,0.741,3.66,0,True,True,0,False,high,low,100.0,True
CHEMBL558288,CHEMBL558288,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)NC)CC4)c3n2)cc1,MTOR,IC50,2.0,493.57,2.06,0,False,False,1,MTOR,escape_route,0.003699,0.005548,493.6,2.06,3,7,129.5,4,3,0.507,2.75,0,True,True,0,False,high,low,100.0,True
CHEMBL338923,CHEMBL338923,COc1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1O,PARP1,Ki,2.0,283.29,2.04,0,False,False,1,PARP1,resistant,0.001849,0.009247,283.3,2.04,3,4,101.2,3,3,0.684,2.15,0,True,True,0,False,high,low,100.0,True
CHEMBL387385,CHEMBL387385,O=C(N[C@H](CO)c1ccc(F)c(Cl)c1)c1cc(-c2n[nH]cc2-c2cccc(Cl)c2)c[nH]1,MAPK1,Ki,2.0,459.31,4.98,0,False,False,1,MAPK1,sensitive,0.009247,0.001387,459.3,4.98,4,3,93.8,6,4,0.328,3.31,0,True,True,0,False,high,medium,96.6,True
CHEMBL201197,CHEMBL201197,COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4F)s3)ncnc2cc1OCCCN1CCC[C@H]1CO,AURKA,IC50,2.0,584.65,4.52,1,False,False,1,AURKA,resistant,0.001849,0.009247,584.6,4.52,3,10,121.7,12,4,0.206,3.32,1,False,True,0,False,high,medium,74.1,True
CHEMBL115336,CHEMBL115336,CC(C)[C@H](NC(=O)c1ccccc1)C(=O)N(CC(=O)NC(CC(=O)O)C(=O)c1nc2ccccc2o1)C1Cc2ccccc2C1,CD274,IC50,2.0,610.67,3.42,1,False,False,1,CD274,immune,0.004624,0.004624,610.7,3.42,3,7,158.9,12,4,0.206,3.56,1,False,True,0,False,medium,medium,69.1,True
CHEMBL3951966,CHEMBL3951966,CN(C)CCCOc1ccc(-c2cc3c(cc2F)ncc2c3n(C3(C)CCOCC3)c(=O)n2C)cn1,ATM,IC50,2.03,493.58,3.95,0,False,False,1,ATM,resistant,0.001846,0.009231,493.6,3.95,0,6,74.4,7,4,0.363,3.22,0,True,True,0,False,high,medium,97.3,True
CHEMBL562365,CHEMBL562365,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(C)=O)CC4)c3n2)cc1,MTOR,IC50,2.1,478.56,2.26,0,False,False,1,MTOR,escape_route,0.003678,0.005517,478.6,2.26,2,7,117.5,4,3,0.591,2.66,0,True,True,0,False,high,low,100.0,True
CHEMBL5218878,CHEMBL5218878,Nc1nc(Cl)cc(-c2nn(C(F)F)cc2Cc2ccccc2OCCN2CCNC(=O)C2)n1,EZH2,IC50,2.1,477.9,2.37,0,False,False,1,EZH2,resistant,0.001839,0.009194,477.9,2.37,2,7,111.2,8,3,0.479,3.13,0,True,True,0,False,high,low,100.0,True
CHEMBL5218552,CHEMBL5218552,COC(=O)[C@@H]1COCCN1CCOc1ccccc1Cc1cn(C(F)F)nc1-c1cc(Cl)nc(N)n1,EZH2,IC50,2.2,522.94,2.81,1,False,False,1,EZH2,resistant,0.001829,0.009144,522.9,2.81,1,9,117.6,9,3,0.334,3.64,1,True,True,0,False,high,low,91.7,True
CHEMBL176512,CHEMBL176512,CCCCN(CC)CC(=O)[C@H](CC(=O)O)NC(=O)C(CC)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O,CD274,Ki,2.3,562.67,3.86,1,False,False,1,CD274,immune,0.004548,0.004548,562.7,3.86,3,6,137.8,15,3,0.256,3.46,1,False,True,0,False,high,medium,75.1,True
CHEMBL5218615,CHEMBL5218615,Nc1nc(Cl)cc(-c2nn(C(F)F)cc2Cc2ccccc2OCCN2CCS(=O)(=O)CC2)n1,EZH2,IC50,2.4,512.97,2.67,1,False,False,1,EZH2,resistant,0.00181,0.009049,513.0,2.67,1,8,116.2,8,3,0.458,3.19,1,True,True,0,False,high,low,94.2,True
CHEMBL424696,CHEMBL424696,c1ccc(Nc2ncc(-c3ccnc(OC4CCCCC4)n3)s2)nc1,CDK4,IC50,2.5,353.45,4.45,0,False,False,1,CDK4,sensitive,0.009005,0.001351,353.5,4.45,1,7,72.8,5,3,0.73,2.62,0,True,True,0,False,high,low,100.0,True
CHEMBL541643,CHEMBL541643,Cl.Oc1cccc(-c2nc(N3CCOCC3)c3sccc3n2)c1,PIK3CA,IC50,2.5,349.84,2.9,0,False,False,2,PIK3CA;PIK3CB,escape_route,0.003602,0.005403,349.8,3.32,1,6,58.5,2,3,0.769,2.44,0,True,True,0,False,high,low,100.0,True
CHEMBL541643,CHEMBL541643,Cl.Oc1cccc(-c2nc(N3CCOCC3)c3sccc3n2)c1,PIK3CA,IC50,2.5,349.84,2.9,0,False,False,2,PIK3CA;PIK3CB,escape_route,0.003602,0.005403,349.8,3.32,1,6,58.5,2,3,0.769,2.44,0,True,True,0,False,high,low,100.0,True
CHEMBL159124,CHEMBL159124,COC(=O)c1c(C)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)/C=C/c1cnc(OC)nc1)C3=CC2=O,MAP2K1,IC50,2.5,420.43,1.8,0,False,False,1,MAP2K1,sensitive,0.009005,0.001351,420.4,1.8,1,7,114.5,4,2,0.592,4.48,0,True,True,0,False,high,low,100.0,True
CHEMBL388978,STAUROSPORINE,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,MAPK1,IC50,2.5,466.54,4.35,0,False,False,1,MAPK1,sensitive,0.009005,0.001351,466.5,4.35,2,4,69.5,2,5,0.406,4.95,0,True,True,0,False,high,medium,98.1,True
CHEMBL388978,STAUROSPORINE,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,MAPK1,IC50,2.5,466.54,4.35,0,False,False,1,MAPK1,sensitive,0.009005,0.001351,466.5,4.35,2,4,69.5,2,5,0.406,4.95,0,True,True,0,False,high,medium,98.1,True
CHEMBL388978,STAUROSPORINE,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,MAPK1,IC50,2.5,466.54,4.35,0,False,False,1,MAPK1,sensitive,0.009005,0.001351,466.5,4.35,2,4,69.5,2,5,0.406,4.95,0,True,True,0,False,high,medium,98.1,True
CHEMBL388978,STAUROSPORINE,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,MAPK1,IC50,2.5,466.54,4.35,0,False,False,1,MAPK1,sensitive,0.009005,0.001351,466.5,4.35,2,4,69.5,2,5,0.406,4.95,0,True,True,0,False,high,medium,98.1,True
CHEMBL388978,STAUROSPORINE,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,MAPK1,IC50,2.5,466.54,4.35,0,False,False,1,MAPK1,sensitive,0.009005,0.001351,466.5,4.35,2,4,69.5,2,5,0.406,4.95,0,True,True,0,False,high,medium,98.1,True
CHEMBL388978,STAUROSPORINE,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,MAPK1,IC50,2.5,466.54,4.35,0,False,False,1,MAPK1,sensitive,0.009005,0.001351,466.5,4.35,2,4,69.5,2,5,0.406,4.95,0,True,True,0,False,high,medium,98.1,True
CHEMBL388978,STAUROSPORINE,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,MAPK1,IC50,2.5,466.54,4.35,0,False,False,1,MAPK1,sensitive,0.009005,0.001351,466.5,4.35,2,4,69.5,2,5,0.406,4.95,0,True,True,0,False,high,medium,98.1,True
CHEMBL87070,CHEMBL87070,O=C(O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2ccccc2)nn1CC1CCCCC1,CHEK2,IC50,2.6,452.94,5.8,1,False,False,1,CHEK2,resistant,0.001793,0.008963,452.9,5.8,1,4,73.6,6,3,0.511,2.61,1,True,True,0,False,high,medium,90.2,True
CHEMBL3898577,CHEMBL3898577,CO[C@H]1C[C@@H](n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(OCCCN(C)C)nc5F)cc4c32)C1,ATM,IC50,2.62,497.55,3.91,0,False,False,1,ATM,resistant,0.001791,0.008954,497.5,3.91,0,6,74.4,8,4,0.272,3.14,0,True,True,0,False,high,medium,95.4,True
CHEMBL3702128,CHEMBL3702128,O=C1CNCCN1Cc1ccc(Nc2ncc3c4ccncc4n(C4CCCC4)c3n2)nc1,CDK6,IC50,2.7,442.53,3.17,0,False,False,1,CDK6,sensitive,0.008922,0.001338,442.5,3.17,2,7,100.9,5,4,0.49,2.92,0,True,True,0,False,high,medium,99.8,True
CHEMBL717,CHEMBL717,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,AR,Ki,2.9,0.0,0.0,0,False,False,1,AR,sensitive,0.008844,0.001327,386.5,4.66,0,4,60.4,2,0,0.648,4.4,0,True,True,0,False,high,low,100.0,True
CHEMBL101995,CHEMBL101995,COC(=O)c1c(C)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)/C=C/c1ccc(OC)cc1)C3=CC2=O,MAP2K1,IC50,2.9,418.45,3.01,0,False,False,1,MAP2K1,sensitive,0.008844,0.001327,418.4,3.01,1,5,88.7,4,2,0.609,4.12,0,True,True,0,False,high,medium,100.0,True
CHEMBL431493,CHEMBL431493,Oc1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@@H]1CCCC[C@H]31,AR,EC50,3.0,322.33,4.66,0,False,False,1,AR,sensitive,0.008807,0.001321,322.3,4.66,2,3,45.2,0,2,0.741,3.66,0,True,True,0,False,high,low,100.0,True
CHEMBL538346,CHEMBL538346,Cl.Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,PIK3CB,IC50,3.0,384.82,2.98,0,False,False,1,PIK3CB,escape_route,0.003523,0.005284,384.8,3.4,1,7,84.5,2,4,0.567,2.67,0,True,True,0,False,high,low,100.0,True
CHEMBL538346,CHEMBL538346,Cl.Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,PIK3CB,IC50,3.0,384.82,2.98,0,False,False,1,PIK3CB,escape_route,0.003523,0.005284,384.8,3.4,1,7,84.5,2,4,0.567,2.67,0,True,True,0,False,high,low,100.0,True
CHEMBL195373,CHEMBL195373,N#Cc1cnc(NC(=O)Nc2cc(Cl)ccc2OC2CCOC2)cn1,CHEK1,IC50,3.0,359.77,2.81,0,False,False,1,CHEK1,resistant,0.001761,0.008807,359.8,2.81,2,6,109.2,4,2,0.868,3.04,0,True,True,0,False,high,low,100.0,True
CHEMBL131891,CHEMBL131891,NC(=O)c1cccc2[nH]c(-c3ccc(Cl)cc3)nc12,PARP1,Ki,3.0,271.71,2.98,0,False,False,1,PARP1,resistant,0.001761,0.008807,271.7,2.98,2,2,71.8,2,3,0.752,1.94,0,True,True,0,True,high,low,100.0,True
CHEMBL569181,CHEMBL569181,COc1cccc(Nc2ncc(C)c(-c3c[nH]c(C(=O)N[C@H](CO)c4cccc(Cl)c4)c3)n2)c1OC,MAPK1,Ki,3.0,507.98,4.66,1,False,False,1,MAPK1,sensitive,0.008807,0.001321,508.0,4.66,4,7,121.4,9,4,0.26,3.18,1,True,True,0,False,high,medium,85.2,True
CHEMBL381724,CHEMBL381724,COc1cc2c(Nc3cnc(NC(=O)c4ccccc4)nc3)ncnc2cc1OCCCN1CCOCC1,AURKA,IC50,3.0,515.57,3.53,1,False,False,1,AURKA,resistant,0.001761,0.008807,515.6,3.53,2,10,123.6,10,4,0.303,2.55,1,True,True,0,False,high,medium,86.1,True
CHEMBL369634,CHEMBL369634,CCC(C(=O)N[C@@H](CC(=O)O)C(=O)CNCc1ccccc1)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O,CD274,Ki,3.05,568.63,3.52,1,False,False,1,CD274,immune,0.004395,0.004395,568.6,3.52,4,6,146.6,13,4,0.193,3.34,1,False,True,0,False,medium,medium,68.9,True
CHEMBL3698674,CHEMBL3698674,c1ccc2c(c1)c1cnc(Nc3ccc(N4CCNCC4)cn3)nc1n2C1CCCCCC1,CDK6,IC50,3.1,441.58,5.03,1,False,False,1,CDK6,sensitive,0.008772,0.001316,441.6,5.03,2,6,70.9,4,4,0.433,2.65,1,True,True,0,False,high,medium,88.7,True
CHEMBL173677,CHEMBL173677,CCCCN(C)CC(=O)[C@H](CC(=O)O)NC(=O)C(CC)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O,CD274,Ki,3.1,548.64,3.47,1,False,False,1,CD274,immune,0.004386,0.004386,548.6,3.47,3,6,137.8,14,3,0.28,3.43,1,False,True,0,False,high,medium,75.6,True
CHEMBL269732,CHEMBL269732,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,MTOR,IC50,3.162,0.0,0.0,0,False,False,1,MTOR,escape_route,0.0035,0.00525,804.0,4.64,3,12,178.4,7,0,0.185,6.92,2,False,True,0,False,medium,medium,49.1,False
CHEMBL313044,CHEMBL313044,O=C(O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2ccsc2)nn1CC1CCCCC1,CHEK2,IC50,3.2,458.97,5.86,1,False,False,1,CHEK2,resistant,0.001747,0.008737,459.0,5.86,1,5,73.6,6,3,0.5,2.86,1,True,True,0,False,high,medium,90.0,True
CHEMBL314973,CHEMBL314973,O=C(O)COC1CCCCC1Cn1nc(-c2ccccc2)c(Cc2cc3c(cc2Cl)OCO3)c1C(=O)O,CHEK2,IC50,3.2,526.97,4.88,1,False,False,1,CHEK2,resistant,0.001747,0.008737,527.0,4.88,2,6,120.1,9,3,0.405,3.61,1,True,True,0,False,high,medium,88.1,True
CHEMBL3907190,CHEMBL3907190,CN(C)CCCOc1ccc(-c2ccc3ncc4[nH]c(=O)n(C5CCOCC5)c4c3c2)cn1,ATM,IC50,3.22,447.54,3.62,0,False,False,1,ATM,resistant,0.001746,0.00873,447.5,3.62,1,6,85.3,7,4,0.436,2.77,0,True,True,0,False,high,medium,98.7,True
CHEMBL219410,CHEMBL219410,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@H](n3cnnn3)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,MTOR,IC50,3.3,0.0,0.0,0,False,False,1,MTOR,escape_route,0.003481,0.005222,966.2,6.05,2,15,218.8,7,1,0.181,7.42,3,False,True,0,False,low,medium,26.5,False
CHEMBL315280,CHEMBL315280,O=C(O)COc1ccccc1Cn1nc(-c2ccccc2)c(Cc2cc3c(cc2Cl)OCO3)c1C(=O)O,CHEK2,IC50,3.3,520.93,4.73,1,False,False,1,CHEK2,resistant,0.001741,0.008704,520.9,4.73,2,6,120.1,9,4,0.325,2.65,1,True,True,0,False,high,medium,86.5,True
CHEMBL5219579,CHEMBL5219579,Nc1nc(Cl)cc(-c2nn(C(F)F)cc2Cc2ccccc2OCCN2CCO[C@@H](CO)C2)n1,EZH2,IC50,3.3,494.93,2.63,0,False,False,1,EZH2,resistant,0.001741,0.008704,494.9,2.63,2,8,111.5,9,3,0.437,3.57,0,True,True,0,False,high,low,100.0,True
CHEMBL158368,CHEMBL158368,COC(=O)c1c(C)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)/C=C/c1ccc(OC)nc1)C3=CC2=O,MAP2K1,IC50,3.3,419.44,2.41,0,False,False,1,MAP2K1,sensitive,0.008704,0.001306,419.4,2.41,1,6,101.6,4,2,0.603,4.33,0,True,True,0,False,high,low,100.0,True
CHEMBL5219830,CHEMBL5219830,Nc1nc(Cl)cc(-c2nn(C(F)F)cc2Cc2ccccc2OCCN2CCOC[C@H]2CO)n1,EZH2,IC50,3.33,494.93,2.63,0,False,False,1,EZH2,resistant,0.001739,0.008694,494.9,2.63,2,8,111.5,9,3,0.437,3.64,0,True,True,0,False,high,low,100.0,True
CHEMBL155513,CHEMBL155513,CCCCCC[Se](=O)(=O)CC(=O)C(F)(F)F,FOLH1,IC50,3.388,307.17,0.0,0,False,False,1,FOLH1,other,0.004338,0.004338,307.2,3.0,0,3,51.2,7,0,0.536,3.67,0,True,True,0,False,high,low,100.0,True
CHEMBL314454,CHEMBL314454,O=C(O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2ccccn2)nn1CC1CCCCC1,CHEK2,IC50,3.4,453.93,5.2,1,False,False,1,CHEK2,resistant,0.001734,0.008671,453.9,5.2,1,5,86.5,6,3,0.552,2.78,1,True,True,0,False,high,medium,91.0,True
CHEMBL413,CHEMBL413,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,MTOR,IC50,3.467,0.0,0.0,0,False,False,1,MTOR,escape_route,0.00346,0.00519,914.2,6.18,3,13,195.4,6,0,0.156,7.19,3,False,True,0,False,medium,medium,37.1,False
CHEMBL538346,CHEMBL538346,Cl.Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,PIK3CA,IC50,3.6,384.82,2.98,0,False,False,2,PIK3CA;PIK3CB,escape_route,0.003444,0.005166,384.8,3.4,1,7,84.5,2,4,0.567,2.67,0,True,True,0,False,high,low,100.0,True
CHEMBL538346,CHEMBL538346,Cl.Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,PIK3CA,IC50,3.6,384.82,2.98,0,False,False,2,PIK3CA;PIK3CB,escape_route,0.003444,0.005166,384.8,3.4,1,7,84.5,2,4,0.567,2.67,0,True,True,0,False,high,low,100.0,True
CHEMBL3957991,CHEMBL3957991,CN(C)CCCOc1ccc(-c2cc3c(cc2F)ncc2c3n(C3COC3)c(=O)n2C)cn1,ATM,IC50,3.8,451.5,2.99,0,False,False,1,ATM,resistant,0.00171,0.008551,451.5,2.99,0,6,74.4,7,4,0.402,2.96,0,True,True,0,False,high,low,100.0,True
CHEMBL5218698,CHEMBL5218698,Nc1nc(Cl)cc(-c2nn(C(F)F)cc2Cc2ccccc2OCCN2CCOCC2)n1,EZH2,IC50,3.9,464.9,3.27,0,False,False,1,EZH2,resistant,0.001704,0.008522,464.9,3.27,1,7,91.3,8,3,0.511,2.97,0,True,True,0,False,high,medium,100.0,True
CHEMBL390728,CHEMBL390728,CCC1CCNc2cc3[nH]c(=O)cc(C(F)(F)F)c3cc21,AR,EC50,4.0,296.29,3.86,0,False,False,1,AR,sensitive,0.008495,0.001274,296.3,3.86,2,2,44.9,1,2,0.839,3.34,0,True,True,0,False,high,low,100.0,True
CHEMBL4246320,CHEMBL4246320,Cc1ccc2c(c1)CCCN2S(=O)(=O)c1ccc(N2CCCC2=O)cc1,MDM2,EC50,4.0,370.47,3.26,0,False,False,1,MDM2,sensitive,0.008495,0.001274,370.5,3.26,0,3,57.7,3,2,0.833,2.17,0,True,True,0,False,high,low,100.0,True
CHEMBL4238053,CHEMBL4238053,COc1ccc2c(c1)N(C)CCN2S(=O)(=O)c1ccc(N2CCCC2=O)cc1,MDM2,EC50,4.0,401.49,2.47,0,False,False,1,MDM2,sensitive,0.008495,0.001274,401.5,2.47,0,5,70.2,4,2,0.787,2.38,0,True,True,0,True,high,low,100.0,True
CHEMBL298445,CHEMBL298445,Cc1nc(N)sc1-c1ccnc(Nc2cccc([N+](=O)[O-])c2)n1,CDK4,Ki,4.0,328.36,3.14,0,False,False,1,CDK4,sensitive,0.008495,0.001274,328.4,3.14,2,8,119.9,4,3,0.557,2.42,0,True,True,0,False,high,low,100.0,True
CHEMBL1202518,CHEMBL1202518,COc1ccc(O)c(C(=O)c2ccc(C(=O)N[C@@H]3CCCNCC3NC(=O)c3ccncc3)cc2)c1F.Cl.Cl,AKT1,IC50,4.0,579.46,2.45,1,False,False,1,AKT1,escape_route,0.003398,0.005097,579.5,3.29,4,7,129.6,7,3,0.316,3.47,1,True,True,0,False,high,medium,86.3,True
CHEMBL383316,CHEMBL383316,COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2c[nH]c3ncccc23)ccc1O,CHEK1,IC50,4.0,383.41,4.44,0,False,False,1,CHEK1,resistant,0.001699,0.008495,383.4,4.44,3,4,87.2,3,4,0.457,2.51,0,True,False,1,False,high,low,84.1,False
CHEMBL86505,CHEMBL86505,COc1ccc(Cn2nc(-c3ccccc3)c(Cc3cc4c(cc3Cl)OCO4)c2C(=O)O)c(OCC(=O)O)c1,CHEK2,IC50,4.0,550.95,4.74,1,False,False,1,CHEK2,resistant,0.001699,0.008495,551.0,4.74,2,7,129.3,10,4,0.287,2.73,1,True,True,0,False,high,medium,85.7,True
CHEMBL5218702,CHEMBL5218702,CC1(O)CCN(CCOc2ccccc2Cc2cn(C(F)F)nc2-c2cc(Cl)nc(N)n2)CC1,EZH2,IC50,4.0,492.96,3.79,0,False,False,1,EZH2,resistant,0.001699,0.008495,493.0,3.79,2,7,102.3,8,3,0.461,3.18,0,True,True,0,False,high,medium,99.2,True
CHEMBL193140,CHEMBL193140,Cc1ccc(C(=O)C(=O)c2ccccc2)cc1C,FOLH1,Ki,4.1,238.29,3.37,0,False,False,1,FOLH1,other,0.004234,0.004234,238.3,3.37,0,2,34.1,3,2,0.607,1.65,0,True,False,1,False,high,low,87.1,False
CHEMBL561708,CHEMBL561708,COC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,MTOR,IC50,4.3,495.54,2.91,0,False,False,1,MTOR,escape_route,0.003367,0.00505,495.5,2.91,1,9,123.9,4,3,0.582,2.68,0,True,True,0,False,high,low,100.0,True
CHEMBL561103,CHEMBL561103,COC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1,MTOR,IC50,4.6,528.62,3.74,1,False,False,1,MTOR,escape_route,0.003337,0.005006,528.6,3.74,1,9,110.5,6,4,0.4,2.7,1,True,True,0,False,high,medium,88.0,True
CHEMBL87801,CHEMBL87801,O=C(O)COc1ccccc1Cn1nc(-c2cccs2)c(Cc2cc3c(cc2Cl)OCO3)c1C(=O)O,CHEK2,IC50,4.6,526.95,4.79,1,False,False,1,CHEK2,resistant,0.001669,0.008343,527.0,4.79,2,7,120.1,9,4,0.319,2.82,1,True,True,0,False,high,medium,86.4,True
CHEMBL5220647,CHEMBL5220647,Nc1nc(Cl)cc(-c2nn(C(F)F)cc2Cc2ccccc2OCCN2CCOC[C@@H]2CO)n1,EZH2,IC50,4.6,494.93,2.63,0,False,False,1,EZH2,resistant,0.001669,0.008343,494.9,2.63,2,8,111.5,9,3,0.437,3.64,0,True,True,0,False,high,low,100.0,True
CHEMBL367714,CHEMBL367714,CCC(C(=O)N[C@@H](CC(=O)O)C(=O)CN(C)CCc1ccccc1)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O,CD274,Ki,4.8,596.68,3.91,1,False,False,1,CD274,immune,0.004148,0.004148,596.7,3.91,3,6,137.8,14,4,0.201,3.44,1,False,True,0,False,high,medium,74.0,True
