chembl_id,smiles,target_gene,population_target,source,activity_nM,mw,qed,sa_score,admet_score,best_similarity,generation_method,score_efficacy,score_selectivity,score_safety,score_resistance,score_novelty,score_synth,score_overall,rank
CHEMBL3545110,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,CDK6,sensitive,scout1,39.0,0.0,0.638,2.82,100.0,,database,46.5,96.1,100.0,13.9,70,79.8,67.6,731
CHEMBL375544,O=C(NC(CO)c1ccc(Cl)cc1)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1,MAPK1,sensitive,scout1,14.0,0.0,0.345,3.0,96.9,,database,61.2,78.9,96.9,18.4,70,77.8,67.6,732
CHEMBL543394,Cl.Oc1nc2ccc(N3CCC(N4CCCC4)CC3)nc2c2ccccc12,PARP1,resistant,scout1,75.0,0.0,0.677,2.51,100.0,,database,37.1,92.5,100.0,37.1,70,83.2,67.5,733
CHEMBL281865,COc1cccc(Cn2nc(-c3ccccc3)c(Cc3ccc4c(c3)OCO4)c2C(=O)O)c1,CHEK2,resistant,scout1,40.0,0.0,0.45,2.38,99.0,,database,46.1,76.8,99.0,46.1,70,84.7,67.5,734
CHEMBL121130,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1NC(=O)[C@@H](NC(C)=O)[C@@H](C)O,MAP2K1,sensitive,scout1,27.0,0.0,0.244,3.29,89.9,,database,51.8,97.3,89.9,15.5,70,74.6,67.4,735
CHEMBL4848035,Cc1c(Cc2cccs2)c(-c2cc(Cl)nc(N)n2)nn1C,EZH2,resistant,scout1,74.0,0.0,0.753,2.81,100.0,,database,37.3,92.6,100.0,37.3,70,79.9,67.4,736
CHEMBL315752,CCC(CC)Cn1nc(-c2ccccc2)c(Cc2cc3c(cc2Cl)OCO3)c1C(=O)O,CHEK2,resistant,scout1,31.0,0.0,0.489,2.71,89.8,,database,49.8,77.5,89.8,49.8,70,81.0,67.3,737
CHEMBL1083810,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4ccc(N)nc4)nc(N4CCOCC4)c3s2)CC1,PIK3CB,escape_route,scout1,60.0,0.0,0.565,2.79,100.0,,database,40.3,94.0,100.0,28.2,70,80.1,67.3,738
CHEMBL205491,COc1cc(NC(=O)c2cccs2)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,CHEK1,resistant,scout1,42.0,0.0,0.563,2.51,100.0,,database,45.4,76.6,100.0,45.4,70,83.2,67.3,739
CHEMBL3702070,CCC(CC)n1c2cnccc2c2cnc(Nc3ccc(N4CCC(N(C)C)CC4)nn3)nc21,CDK6,sensitive,scout1,16.0,0.0,0.435,3.03,98.7,,database,59.3,78.7,98.7,17.8,70,77.4,67.2,740
CHEMBL201654,COc1cc2c(Nc3ncc(C)s3)ncnc2cc1OCCCN1CCOCC1,AURKA,resistant,scout1,43.0,0.0,0.562,2.51,100.0,,database,45.1,76.6,100.0,45.1,70,83.2,67.1,741
CHEMBL421605,O=C(CCn1c2c(c(=O)[nH]c1=O)CCCC2)NCC(=O)c1ccc(Br)cc1,PARP1,resistant,scout1,80.0,0.0,0.674,2.43,100.0,,database,36.2,92.0,100.0,36.2,70,84.1,67.0,742
CHEMBL213311,CN1C(=O)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(-c2ccc(F)cc2)s1,KRAS,escape_route,scout1,60.0,0.0,0.688,3.5,100.0,,database,40.3,94.0,100.0,28.2,70,72.2,66.9,743
CHEMBL272265,N#CCc1ccc(-n2cnc3cnc4ccc(C#Cc5cccnc5)cc4c32)cc1,PIK3CA,escape_route,scout1,64.0,0.0,0.422,2.73,100.0,,database,39.4,93.6,100.0,27.6,70,80.8,66.9,744
CHEMBL3702209,CN(C)C1CCN(c2ccc(Nc3ncc4c5ccccc5n(C5CCCC5)c4n3)nc2)CC1,CDK6,sensitive,scout1,12.0,0.0,0.437,2.7,88.7,,database,63.4,79.0,88.7,19.0,70,81.1,66.9,745
CHEMBL272265,N#CCc1ccc(-n2cnc3cnc4ccc(C#Cc5cccnc5)cc4c32)cc1,PIK3CA,escape_route,scout1,64.0,0.0,0.422,2.73,100.0,,database,39.4,93.6,100.0,27.6,70,80.8,66.9,746
CHEMBL120186,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1NC(=O)[C@H](C)NC(C)=O,MAP2K1,sensitive,scout1,43.0,0.0,0.32,2.94,100.0,,database,45.1,95.7,100.0,13.5,70,78.4,66.9,747
CHEMBL3702141,c1cc2c3cnc(Nc4ccc(N5CCNCC5)cn4)cc3n(C3CCSC3)c2cn1,CDK6,sensitive,scout1,17.0,0.0,0.509,3.48,100.0,,database,58.4,78.6,100.0,17.5,70,72.4,66.9,748
CHEMBL3641990,CNC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCC5)c4n3)nn2)CC1,CDK6,sensitive,scout1,19.0,0.0,0.498,2.89,100.0,,database,56.8,78.5,100.0,17.0,70,79.0,66.7,749
CHEMBL248051,NC(=O)c1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,BRAF,escape_route,scout1,34.0,0.0,0.557,2.47,100.0,,database,48.5,77.3,100.0,33.9,70,83.7,66.6,750
CHEMBL421992,CCCCCCOCC(=O)C(F)(F)F,FOLH1,other,scout1,47.86,0.0,0.606,2.3,100.0,,database,43.6,95.2,100.0,13.1,70,85.6,66.6,751
CHEMBL155621,CCCCCCS(=O)(=O)CC(=O)C(F)(F)F,FOLH1,other,scout1,46.77,0.0,0.659,2.53,100.0,,database,43.9,95.3,100.0,13.2,70,83.0,66.6,752
CHEMBL200226,OCc1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1,BRAF,escape_route,scout1,71.0,0.0,0.587,2.07,100.0,,database,37.9,92.9,100.0,26.5,70,88.1,66.5,753
CHEMBL199620,COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(CCO)c2C)ccc1O,CHEK1,resistant,scout1,47.0,0.0,0.483,2.66,99.7,,database,43.8,76.2,99.7,43.8,70,81.6,66.3,754
CHEMBL26474,COc1cccc(Cn2nc(-c3ccccc3)c(Cc3cc4c(cc3Cl)OCO4)c2C(=O)O)c1,CHEK2,resistant,scout1,34.0,0.0,0.391,2.51,87.8,,database,48.5,77.3,87.8,48.5,70,83.2,66.3,755
CHEMBL3698670,c1cnc2c(c1)c1cnc(Nc3ccc(N4CCNCC4)cn3)nc1n2C1CCCC1,CDK6,sensitive,scout1,21.0,0.0,0.527,2.77,100.0,,database,55.4,78.3,100.0,16.6,70,80.3,66.2,756
CHEMBL5221093,Cn1cc(Cc2ccccc2Oc2ccccc2)c(-c2cc(Cl)nc(N)n2)n1,EZH2,resistant,scout1,87.1,0.0,0.507,2.54,100.0,,database,35.0,91.3,100.0,35.0,70,82.9,66.2,757
CHEMBL107260,O=C(CCn1c2c(c(=O)[nH]c1=O)CCCC2)NCC(=O)N1CCN(c2ncccn2)CC1,PARP1,resistant,scout1,90.0,0.0,0.591,2.62,100.0,,database,34.5,91.0,100.0,34.5,70,82.0,65.9,758
CHEMBL410733,Nc1cccnc1N1CCN(C(=O)CNC(=O)CCn2c3c(c(=O)[nH]c2=O)CSCC3)CC1,PARP1,resistant,scout1,70.0,0.0,0.492,2.91,89.8,,database,38.1,93.0,89.8,38.1,70,78.8,65.8,759
CHEMBL3702217,CC[C@@H](C)n1c2cnccc2c2cnc(Nc3ccc(N4CCN[C@@H](C)C4)nn3)nc21,CDK6,sensitive,scout1,21.0,0.0,0.511,3.71,100.0,,database,55.4,78.3,100.0,16.6,70,69.9,65.7,760
CHEMBL214282,CN1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@H](O)c1ccc(S(=O)(=O)N2CCOCC2)s1,KRAS,escape_route,scout1,70.0,0.0,0.773,3.63,100.0,,database,38.1,93.0,100.0,26.7,70,70.8,65.7,761
CHEMBL381527,COc1cccc(CCC(=O)Nc2cc(OC)c(NC(=O)Nc3cnc(C#N)cn3)cc2Cl)c1,CHEK1,resistant,scout1,51.0,0.0,0.438,2.48,98.8,,database,42.7,75.9,98.8,42.7,70,83.6,65.6,762
CHEMBL410071,COC[C@H]1OC(=O)/C(=C/N2CCC(C(=O)O)CC2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,PIK3CA,escape_route,scout1,33.0,0.0,0.334,4.92,76.7,,database,48.9,96.7,76.7,34.2,70,56.4,65.6,763
CHEMBL381172,COc1cc(CN2CCOCC2)ccc1NC(=O)Nc1cnc(C#N)cn1,CHEK1,resistant,scout1,96.0,0.0,0.828,2.39,100.0,,database,33.6,90.4,100.0,33.6,70,84.6,65.4,764
,CNS(=O)(=O)N1CCC(Nc2ncc(C(=O)c3c(OC)ccc(F)c3F)c(N)n2)CC1,ATR,resistant,scout2,51.84,456.5,0.523,3.9,70.0,0.567,r_group,42.4,94.8,70.0,42.4,100,67.8,65.2,765
CHEMBL3698656,c1cc2c3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n(C3CCOCC3)c2cn1,CDK6,sensitive,scout1,57.0,0.0,0.511,2.91,100.0,,database,41.1,94.3,100.0,12.3,70,78.8,65.2,766
CHEMBL219790,O=C(NC(CO)c1ccc(F)c(F)c1)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1,MAPK1,sensitive,scout1,22.0,0.0,0.355,3.12,97.1,,database,54.7,78.2,97.1,16.4,70,76.4,65.2,767
,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(=O)(=O)C(C)C)CC2)nc1N,ATR,resistant,scout2,51.58,469.5,0.591,4.0,70.0,0.574,r_group,42.5,94.8,70.0,42.5,100,66.7,65.2,768
CHEMBL3698696,O=S1(=O)CCC(Nc2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)C1,CDK6,sensitive,scout1,24.0,0.0,0.459,3.36,99.2,,database,53.5,78.1,99.2,16.0,70,73.8,65.0,769
CHEMBL215309,COc1ccccc1[C@H]1CC(=O)N(C)[C@H]1[C@H](O)c1ccc(S(=O)(=O)c2ccccc2)s1,KRAS,escape_route,scout1,40.0,0.0,0.611,3.58,100.0,,database,46.1,76.8,100.0,32.3,70,71.3,65.0,770
CHEMBL571722,Cc1cnc(Nc2cccc3c2OCCO3)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,MAPK1,sensitive,scout1,15.0,0.0,0.293,3.31,85.9,,database,60.2,78.8,85.9,18.1,70,74.3,64.9,771
,COc1ccc(F)c(Cl)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,ATR,resistant,scout2,53.79,457.9,0.63,3.8,70.0,0.53,bioisostere,41.9,94.6,70.0,41.9,100,68.9,64.9,772
,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(N)(=O)=O)CC2)nc1N,ATR,resistant,scout2,55.01,442.4,0.551,3.8,70.0,0.577,r_group,41.6,94.5,70.0,41.6,100,68.9,64.8,773
CHEMBL4244338,CN1CCN(S(=O)(=O)c2ccc(N3CCCC3)cc2)c2ccccc21,MDM2,sensitive,scout1,65.0,0.0,0.847,2.14,100.0,,database,39.2,93.5,100.0,11.8,70,87.3,64.8,774
CHEMBL172900,CCOC(=O)C1CCN(CC(=O)C(CC(=O)O)NC(=O)C(CC)n2cccc(NC(=O)c3ccc4ccccc4c3)c2=O)CC1,CD274,immune,scout1,8.0,0.0,0.244,3.51,69.9,,database,69.2,79.4,69.9,20.8,70,72.1,64.8,775
,COc1ccc(Cl)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,ATR,resistant,scout2,54.89,457.9,0.63,3.8,70.0,0.549,bioisostere,41.6,94.5,70.0,41.6,100,68.9,64.8,776
CHEMBL202837,COc1cc(NC(=O)Cc2ccsc2)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,CHEK1,resistant,scout1,58.0,0.0,0.531,2.61,100.0,,database,40.8,75.4,100.0,40.8,70,82.1,64.8,777
CHEMBL3702247,CN(C)C1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCC5)c4n3)nn2)CC1,CDK6,sensitive,scout1,27.0,0.0,0.499,2.9,100.0,,database,51.8,77.8,100.0,15.5,70,78.9,64.8,778
CHEMBL219849,O=C(NC(CO)c1cccc(F)c1)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1,MAPK1,sensitive,scout1,24.0,0.0,0.371,3.05,97.4,,database,53.5,78.1,97.4,16.0,70,77.2,64.8,779
CHEMBL2113248,CC(C)C[C@H]1c2cc3c(C(F)(F)F)cc(O)nc3cc2NC[C@@H]1C,AR,sensitive,scout1,56.0,0.0,0.796,3.94,100.0,,database,41.3,94.4,100.0,12.4,70,67.3,64.7,780
,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(=O)(=O)OC)CC2)nc1N,ATR,resistant,scout2,55.27,457.5,0.59,3.9,70.0,0.562,r_group,41.5,94.5,70.0,41.5,100,67.8,64.7,781
CHEMBL115252,O=C[C@H](CC(=O)O)NS(=O)(=O)c1ccccc1OCCc1cccc2ccccc12,CD274,immune,scout1,62.0,0.0,0.482,2.78,100.0,,database,39.9,93.8,100.0,12.0,70,80.2,64.7,782
,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(=O)(=O)C3CC3)CC2)nc1N,ATR,resistant,scout2,55.04,467.5,0.592,4.0,70.0,0.489,r_group,41.6,94.5,70.0,41.6,100,66.7,64.7,783
CHEMBL260313,COC[C@H]1OC(=O)/C(=C/N2CCC(=O)CC2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,PIK3CA,escape_route,scout1,60.0,0.0,0.41,5.01,93.2,,database,40.3,94.0,93.2,28.2,70,55.4,64.7,784
CHEMBL381421,Oc1cc(-c2[nH]c(-c3ccccc3)nc2-c2ccnnc2)ccc1Cl,BRAF,escape_route,scout1,87.0,0.0,0.569,2.47,100.0,,database,35.0,91.3,100.0,24.5,70,83.7,64.7,785
CHEMBL3702160,CN(C)[C@H]1CN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC[C@@H]1O,CDK6,sensitive,scout1,24.0,0.0,0.452,3.77,99.0,,database,53.5,78.1,99.0,16.0,70,69.2,64.7,786
,CS(=O)(=O)N1CCC(Nc2ncc(C(=O)c3c(OC4CC4)ccc(F)c3F)c(N)n2)CC1,ATR,resistant,scout2,54.44,467.5,0.592,4.0,70.0,0.527,r_group,41.7,94.6,70.0,41.7,100,66.7,64.7,787
,CCS(=O)(=O)N1CCC(Nc2ncc(C(=O)c3c(OC)ccc(F)c3F)c(N)n2)CC1,ATR,resistant,scout2,56.15,455.5,0.605,3.9,70.0,0.588,r_group,41.3,94.4,70.0,41.3,100,67.8,64.6,788
,CC(C)Oc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,ATR,resistant,scout2,55.29,469.5,0.591,4.0,70.0,0.541,r_group,41.5,94.5,70.0,41.5,100,66.7,64.6,789
,COc1ccc(C)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,ATR,resistant,scout2,57.31,437.5,0.652,3.8,70.0,0.613,bioisostere,41.0,94.3,70.0,41.0,100,68.9,64.5,790
CHEMBL2426395,COc1ccc(NC(=S)NC(=O)c2cn(-c3ccccc3)nc2-c2ccc(OC)cc2)cc1,CDK6,sensitive,scout1,29.0,0.0,0.409,2.09,98.2,,database,50.7,77.7,98.2,15.2,70,87.9,64.5,791
CHEMBL4868801,Cc1c(Cc2cccc(Cl)c2)c(-c2cc(Cl)nc(N)n2)nn1C,EZH2,resistant,scout1,107.0,0.0,0.734,2.58,100.0,,database,32.0,89.3,100.0,32.0,70,82.4,64.4,792
CHEMBL3642007,O[C@@H]1CCCN(C2CCN(c3ccc(Nc4ncc5c6ccncc6n(C6CCCC6)c5n4)nn3)CC2)C1,CDK6,sensitive,scout1,18.0,0.0,0.408,3.45,88.2,,database,57.6,78.6,88.2,17.3,70,72.8,64.3,793
CHEMBL367715,CCC(C(=O)N[C@@H](CC(=O)O)C(=O)CN[C@H](Cc1ccccc1)C(N)=O)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O,CD274,immune,scout1,25.0,0.0,0.133,3.71,72.7,,database,52.9,97.5,72.7,15.9,70,69.9,64.1,794
,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(=O)(=O)N(C)C)CC2)nc1N,ATR,resistant,scout2,59.13,470.5,0.579,4.0,70.0,0.544,r_group,40.5,94.1,70.0,40.5,100,66.7,64.1,795
,CCOc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,ATR,resistant,scout2,59.72,455.5,0.605,3.9,70.0,0.559,r_group,40.4,94.0,70.0,40.4,100,67.8,64.1,796
CHEMBL312854,O=C(O)c1cc2c(c(Cn3nc(-c4ccccc4)c(Cc4cc5c(cc4Cl)OCO5)c3C(=O)O)c1)OCOC2,CHEK2,resistant,scout1,44.0,0.0,0.333,2.98,86.7,,database,44.8,76.5,86.7,44.8,70,78.0,64.0,797
CHEMBL5219193,Nc1nc(Cl)cc(-c2nn3ccccc3c2Cc2ccccc2)n1,EZH2,resistant,scout1,112.0,0.0,0.58,2.54,100.0,,database,31.4,88.8,100.0,31.4,70,82.9,64.0,798
CHEMBL383670,COc1cc(CN(C)CCN(C)C)ccc1NC(=O)Nc1cnc(C#N)cn1,CHEK1,resistant,scout1,112.0,0.0,0.718,2.52,100.0,,database,31.4,88.8,100.0,31.4,70,83.1,64.0,799
CHEMBL281028,CC1(C)CCNc2cc3nc(O)cc(C(F)(F)F)c3cc21,AR,sensitive,scout1,68.0,0.0,0.771,3.06,100.0,,database,38.5,93.2,100.0,11.6,70,77.1,63.9,800
CHEMBL141247,O=C(Nc1ccccn1)Nc1cccc2c1[C@H]1CCCN1C2=O,CDK6,sensitive,scout1,71.0,0.0,0.895,2.72,100.0,,database,37.9,92.9,100.0,11.4,70,80.9,63.8,801
CHEMBL3698700,c1cc2c3cnc(Nc4ccc(NC5CCNCC5)cn4)nc3n(C3CCCC3)c2cn1,CDK6,sensitive,scout1,31.0,0.0,0.434,2.87,98.7,,database,49.8,77.5,98.7,14.9,70,79.2,63.8,802
CHEMBL2426391,COc1ccc(NC(=S)NC(=O)c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)cc1,CDK6,sensitive,scout1,33.0,0.0,0.431,2.08,98.6,,database,48.9,77.4,98.6,14.7,70,88.0,63.8,803
CHEMBL311315,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@H](C=O)CC(=O)O)C(C)C,CD274,immune,scout1,42.0,0.0,0.24,3.42,84.8,,database,45.4,95.8,84.8,13.6,70,73.1,63.7,804
CHEMBL3702114,c1cc2c3cnc(Nc4ccc(CN5CCNCC5)cn4)nc3n(C3CCCC3)c2cn1,CDK6,sensitive,scout1,33.0,0.0,0.502,2.78,100.0,,database,48.9,77.4,100.0,14.7,70,80.2,63.7,805
CHEMBL210516,COc1cc(NC(=O)CCc2ccccc2)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,CHEK1,resistant,scout1,68.0,0.0,0.494,2.38,99.9,,database,38.5,74.6,99.9,38.5,70,84.7,63.7,806
CHEMBL4240141,CN1CCN(S(=O)(=O)c2ccc(N3CCC=N3)cc2)c2ccccc21,MDM2,sensitive,scout1,74.0,0.0,0.848,2.7,100.0,,database,37.3,92.6,100.0,11.2,70,81.1,63.6,807
CHEMBL537877,COc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1.Cl,PIK3CA,escape_route,scout1,100.0,0.0,0.52,2.58,100.0,,database,33.0,90.0,100.0,23.1,70,82.4,63.5,808
CHEMBL26719,O=C(O)C[C@H](NC(=O)C(c1ccccc1)n1cccc(NC(=O)c2cccc3ccccc23)c1=O)C(=O)COc1ccccc1,CD274,immune,scout1,10.0,0.0,0.191,3.35,68.8,,database,66.0,79.2,68.8,19.8,70,73.9,63.5,809
CHEMBL211819,O=C1NC(=O)/C(=C/c2ccc(-c3cc(O)ccc3O)o2)S1,PIK3CA,escape_route,scout1,100.0,0.0,0.582,2.6,100.0,,database,33.0,90.0,100.0,23.1,70,82.2,63.5,810
CHEMBL1766804,CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3cc4ccccc4[nH]3)n2)cc1,ATM,resistant,scout1,120.0,0.0,0.581,2.36,100.0,,database,30.4,88.0,100.0,30.4,70,84.9,63.4,811
CHEMBL282866,CCC1(CC)CCNc2cc3nc(O)cc(C(F)(F)F)c3cc21,AR,sensitive,scout1,73.0,0.0,0.831,3.26,100.0,,database,37.5,92.7,100.0,11.3,70,74.9,63.4,812
CHEMBL373252,COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)cc2C)ccc1O,CHEK1,resistant,scout1,120.0,0.0,0.602,2.53,100.0,,database,30.4,88.0,100.0,30.4,70,83.0,63.3,813
,COc1ccsc1.CS(=O)(=O)N1CCC(Nc2ncc(C=O)c(N)n2)CC1.F.F,ATR,resistant,scout2,68.11,453.5,0.656,3.6,70.0,0.431,bioisostere,38.5,93.2,70.0,38.5,100,71.1,63.2,814
CHEMBL445340,CC(C)C1CNC(=O)c2cc(-c3ccnc(N)n3)[nH]c21,CDK4,sensitive,scout1,73.0,0.0,0.771,3.58,100.0,,database,37.5,92.7,100.0,11.3,70,71.3,63.2,815
,COc1ccncc1.CS(=O)(=O)N1CCC(Nc2ncc(C=O)c(N)n2)CC1.F.F,ATR,resistant,scout2,67.09,448.5,0.643,3.8,70.0,0.469,bioisostere,38.7,93.3,70.0,38.7,100,68.9,63.2,816
CHEMBL526092,CCC1CNC(=O)c2cc(-c3ccnc(N)n3)[nH]c21,CDK4,sensitive,scout1,73.0,0.0,0.755,3.54,100.0,,database,37.5,92.7,100.0,11.3,70,71.8,63.2,817
CHEMBL364872,CN1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@@H](O)c1ccc(-c2ccccc2)s1,KRAS,escape_route,scout1,100.0,0.0,0.743,3.34,100.0,,database,33.0,90.0,100.0,23.1,70,74.0,63.1,818
CHEMBL212781,CN1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@H](O)c1ccc(-c2ccccc2)s1,KRAS,escape_route,scout1,100.0,0.0,0.743,3.34,100.0,,database,33.0,90.0,100.0,23.1,70,74.0,63.1,819
,CNN1C(=O)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(-c2cccnc2)s1,KRAS,escape_route,scout2,55.07,397.5,0.692,3.5,70.0,0.552,r_group,41.5,94.5,70.0,29.1,100,72.2,63.1,820
,N#CN1C(=O)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(-c2cccnc2)s1,KRAS,escape_route,scout2,54.55,393.4,0.683,3.5,70.0,0.617,r_group,41.7,94.5,70.0,29.2,100,72.2,63.1,821
,CON1C(=O)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(-c2cccnc2)s1,KRAS,escape_route,scout2,54.8,398.5,0.707,3.5,70.0,0.595,r_group,41.6,94.5,70.0,29.1,100,72.2,63.1,822
,COc1cc[nH]c1.CS(=O)(=O)N1CCC(Nc2ncc(C=O)c(N)n2)CC1.F.F,ATR,resistant,scout2,69.22,436.5,0.59,3.6,70.0,0.419,bioisostere,38.3,93.1,70.0,38.3,100,71.1,63.0,823
,CON1C(=O)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(-c2ccccc2)s1,KRAS,escape_route,scout2,55.79,397.5,0.688,3.5,70.0,0.587,r_group,41.4,94.4,70.0,29.0,100,72.2,63.0,824
CHEMBL206143,COc1ccc(CCC(=O)Nc2cc(OC)c(NC(=O)Nc3cnc(C#N)cn3)cc2Cl)cc1,CHEK1,resistant,scout1,72.0,0.0,0.438,2.44,98.8,,database,37.7,74.2,98.8,37.7,70,84.0,63.0,825
,CN(C)N1C(=O)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(-c2cccnc2)s1,KRAS,escape_route,scout2,55.91,411.5,0.693,3.6,70.0,0.599,r_group,41.3,94.4,70.0,28.9,100,71.1,62.9,826
,O=C1C[C@H](c2ccccc2F)[C@H]([C@H](O)c2ccc(-c3cccnc3)s2)N1C1CC1,KRAS,escape_route,scout2,56.15,408.5,0.675,3.6,70.0,0.533,r_group,41.3,94.4,70.0,28.9,100,71.1,62.9,827
,CN1C(=O)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(-c2ccsc2)s1,KRAS,escape_route,scout2,57.36,387.5,0.707,3.2,70.0,0.602,bioisostere,41.0,94.3,70.0,28.7,100,75.6,62.9,828
,CCN1C(=O)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(-c2cccnc2)s1,KRAS,escape_route,scout2,56.24,396.5,0.696,3.5,70.0,0.506,r_group,41.2,94.4,70.0,28.9,100,72.2,62.9,829
,NN1C(=O)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(-c2cccnc2)s1,KRAS,escape_route,scout2,56.81,383.4,0.535,3.4,70.0,0.508,r_group,41.1,94.3,70.0,28.8,100,73.3,62.9,830
,O=C1C[C@H](c2ccccc2F)[C@H]([C@H](O)c2ccc(-c3cccnc3)s2)N1O,KRAS,escape_route,scout2,57.87,384.4,0.672,3.4,70.0,0.518,r_group,40.8,94.2,70.0,28.6,100,73.3,62.8,831
CHEMBL220112,O=C(N[C@H](CO)c1ccccc1)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1,MAPK1,sensitive,scout1,35.0,0.0,0.386,2.95,97.7,,database,48.0,77.2,97.7,14.4,70,78.3,62.8,832
CHEMBL4864668,Cc1c(Cc2cccc(F)c2)c(-c2cc(Cl)nc(N)n2)nn1C,EZH2,resistant,scout1,126.0,0.0,0.748,2.59,100.0,,database,29.7,87.4,100.0,29.7,70,82.3,62.8,833
,CN1C(=S)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(-c2cccnc2)s1,KRAS,escape_route,scout2,57.78,398.5,0.641,3.4,70.0,0.509,bioisostere,40.9,94.2,70.0,28.6,100,73.3,62.8,834
,NN1C(=O)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(-c2ccccc2)s1,KRAS,escape_route,scout2,57.85,382.5,0.532,3.4,70.0,0.558,r_group,40.8,94.2,70.0,28.6,100,73.3,62.8,835
CHEMBL2436173,CC(=O)c1ccc2c(c1)c1c3c(ccc1n2CC[C@H]1CCCN1C)C(=O)CC3,MDM2,sensitive,scout1,80.0,0.0,0.626,3.09,100.0,,database,36.2,92.0,100.0,10.9,70,76.8,62.8,836
,O=C1C[C@H](c2ccccc2F)[C@H]([C@H](O)c2ccc(-c3ccccc3)s2)N1Cl,KRAS,escape_route,scout2,58.19,401.9,0.616,3.4,70.0,0.608,r_group,40.8,94.2,70.0,28.5,100,73.3,62.7,837
,CN1C(=O)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(-c2cc[nH]c2)s1,KRAS,escape_route,scout2,59.22,370.4,0.731,3.2,70.0,0.534,bioisostere,40.5,94.1,70.0,28.4,100,75.6,62.7,838
