chembl_id,name,smiles,target_gene,population_target,source,activity_nM,mw,logp,qed,sa_score,admet_score,est_emax_s,est_emax_r,generation_method,score_efficacy,score_selectivity,score_safety,score_resistance,score_novelty,score_synthesizability,score_overall,rank
CHEMBL207995,CHEMBL207995,COc1cc(C=O)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,CHEK1,resistant,scout1,14.0,0.0,0.0,0.831,2.58,100.0,0.001427,0.007135,database_search,57.1,98.6,100.0,71.4,80,82.4,80.6,87
CHEMBL321638,CHEMBL321638,COc1ccc(-c2ccc(C(=O)CNC(=O)CCn3c4c(c(=O)[nH]c3=O)CSCC4)cc2)cc1,PARP1,resistant,scout1,15.0,0.0,0.0,0.48,2.62,100.0,0.001412,0.00706,database_search,56.5,98.5,100.0,70.6,80,82.0,80.3,88
CHEMBL557963,CHEMBL557963,COC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(NC(=O)Nc5ccncc5)cc4)nc32)CC1,MTOR,escape_route,scout1,0.3,0.0,0.0,0.375,2.79,87.5,0.004523,0.006784,database_search,75.4,80.0,87.5,81.4,80,80.1,80.3,89
CHEMBL322133,CHEMBL322133,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(Br)cc1,PARP1,resistant,scout1,15.0,0.0,0.0,0.647,2.69,100.0,0.001412,0.00706,database_search,56.5,98.5,100.0,70.6,80,81.2,80.2,90
CHEMBL321703,CHEMBL321703,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(-c2ccncc2)cc1,PARP1,resistant,scout1,15.0,0.0,0.0,0.531,2.72,100.0,0.001412,0.00706,database_search,56.5,98.5,100.0,70.6,80,80.9,80.2,91
CHEMBL538346,CHEMBL538346,Cl.Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,PIK3CB,escape_route,scout1,3.0,0.0,0.0,0.567,2.67,100.0,0.003523,0.005284,database_search,58.7,99.7,100.0,63.4,80,81.4,80.1,92
CHEMBL192928,CHEMBL192928,CC(C)(C)c1ccc(C(=O)Nc2[nH]nc3c2CN(C(=O)Cc2ccsc2)C3)cc1,AURKA,resistant,scout1,5.0,0.0,0.0,0.682,2.81,100.0,0.001651,0.008253,database_search,66.0,79.6,100.0,82.5,80,79.9,80.1,93
CHEMBL538346,CHEMBL538346,Cl.Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,PIK3CB,escape_route,scout1,3.0,0.0,0.0,0.567,2.67,100.0,0.003523,0.005284,database_search,58.7,99.7,100.0,63.4,80,81.4,80.1,94
CHEMBL314454,CHEMBL314454,O=C(O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2ccccn2)nn1CC1CCCCC1,CHEK2,resistant,scout1,3.4,0.0,0.0,0.552,2.78,91.0,0.001734,0.008671,database_search,69.4,79.7,91.0,86.7,80,80.2,80.0,95
CHEMBL313044,CHEMBL313044,O=C(O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2ccsc2)nn1CC1CCCCC1,CHEK2,resistant,scout1,3.2,0.0,0.0,0.5,2.86,90.0,0.001747,0.008737,database_search,69.9,79.7,90.0,87.4,80,79.3,80.0,96
CHEMBL445813,CHEMBL445813,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,ATR,resistant,scout1,16.0,0.0,0.0,0.653,2.73,100.0,0.001398,0.00699,database_search,55.9,98.4,100.0,69.9,80,80.8,79.9,97
CHEMBL445813,CHEMBL445813,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,ATR,resistant,scout1,16.0,0.0,0.0,0.653,2.73,100.0,0.001398,0.00699,database_search,55.9,98.4,100.0,69.9,80,80.8,79.9,98
CHEMBL551440,CHEMBL551440,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1,MTOR,escape_route,scout1,0.38,0.0,0.0,0.393,2.72,87.9,0.00442,0.00663,database_search,73.7,80.0,87.9,79.6,80,80.9,79.7,99
CHEMBL551440,CHEMBL551440,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1,MTOR,escape_route,scout1,0.38,0.0,0.0,0.393,2.72,87.9,0.00442,0.00663,database_search,73.7,80.0,87.9,79.6,80,80.9,79.7,100
CHEMBL381724,CHEMBL381724,COc1cc2c(Nc3cnc(NC(=O)c4ccccc4)nc3)ncnc2cc1OCCCN1CCOCC1,AURKA,resistant,scout1,3.0,0.0,0.0,0.303,2.55,86.1,0.001761,0.008807,database_search,70.5,79.8,86.1,88.1,80,82.8,79.6,101
CHEMBL562999,CHEMBL562999,COC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(NC(=O)NC5CC5)cc4)nc32)CC1,MTOR,escape_route,scout1,0.45,0.0,0.0,0.526,2.72,90.5,0.004347,0.00652,database_search,72.4,80.0,90.5,78.2,80,80.9,79.6,102
CHEMBL5219922,CHEMBL5219922,Cn1cc(Cc2ccccc2OCCN2CCNC(=O)C2)c(-c2cc(Cl)nc(N)n2)n1,EZH2,resistant,scout1,16.9,0.0,0.0,0.534,2.91,100.0,0.001386,0.00693,database_search,55.4,98.3,100.0,69.3,80,78.8,79.5,103
CHEMBL538346,CHEMBL538346,Cl.Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,PIK3CA,escape_route,scout1,3.6,0.0,0.0,0.567,2.67,100.0,0.003444,0.005166,database_search,57.4,99.6,100.0,62.0,80,81.4,79.5,104
CHEMBL538346,CHEMBL538346,Cl.Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,PIK3CA,escape_route,scout1,3.6,0.0,0.0,0.567,2.67,100.0,0.003444,0.005166,database_search,57.4,99.6,100.0,62.0,80,81.4,79.5,105
CHEMBL199299,CHEMBL199299,COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2ncc[nH]2)ccc1O,CHEK1,resistant,scout1,18.0,0.0,0.0,0.642,2.6,100.0,0.001372,0.006862,database_search,54.9,98.2,100.0,68.6,80,82.2,79.4,106
CHEMBL315280,CHEMBL315280,O=C(O)COc1ccccc1Cn1nc(-c2ccccc2)c(Cc2cc3c(cc2Cl)OCO3)c1C(=O)O,CHEK2,resistant,scout1,3.3,0.0,0.0,0.325,2.65,86.5,0.001741,0.008704,database_search,69.6,79.7,86.5,87.0,80,81.7,79.3,107
CHEMBL314973,CHEMBL314973,O=C(O)COC1CCCCC1Cn1nc(-c2ccccc2)c(Cc2cc3c(cc2Cl)OCO3)c1C(=O)O,CHEK2,resistant,scout1,3.2,0.0,0.0,0.405,3.61,88.1,0.001747,0.008737,database_search,69.9,79.7,88.1,87.4,80,71.0,79.2,108
CHEMBL348326,CHEMBL348326,COC(=O)c1c(C)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)/C=C/c1ccc(OC)nn1)C3=CC2=O,MAP2K1,sensitive,scout1,0.5,0.0,0.0,0.592,4.51,100.0,0.010753,0.001613,database_search,82.4,100.0,100.0,16.1,80,61.0,79.2,109
CHEMBL561708,CHEMBL561708,COC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,MTOR,escape_route,scout1,4.3,0.0,0.0,0.582,2.68,100.0,0.003367,0.00505,database_search,56.1,99.6,100.0,60.6,80,81.3,78.9,110
CHEMBL108341,CHEMBL108341,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(-c2ccccc2)cc1,PARP1,resistant,scout1,20.0,0.0,0.0,0.54,2.57,100.0,0.001349,0.006747,database_search,54.0,98.0,100.0,67.5,80,82.6,78.9,111
CHEMBL108702,CHEMBL108702,Nc1cccc(-c2ccc(C(=O)CNC(=O)CCn3c4c(c(=O)[nH]c3=O)CSCC4)cc2)c1,PARP1,resistant,scout1,20.0,0.0,0.0,0.362,2.72,100.0,0.001349,0.006747,database_search,54.0,98.0,100.0,67.5,80,80.9,78.9,112
CHEMBL107601,CHEMBL107601,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)N1CCN(c2ncccn2)CC1,PARP1,resistant,scout1,20.0,0.0,0.0,0.56,2.84,100.0,0.001349,0.006747,database_search,54.0,98.0,100.0,67.5,80,79.6,78.8,113
CHEMBL69063,CHEMBL69063,COC(=O)c1cc2c([nH]1)C(=O)C=C1C2C(C)CN1C(=O)c1cc2cc(OC)c(OC)c(OC)c2[nH]1,MAP2K1,sensitive,scout1,0.0045,0.0,0.0,0.539,4.09,100.0,0.0125,0.001875,database_search,95.8,80.0,100.0,18.8,80,65.7,78.8,114
CHEMBL550972,CHEMBL550972,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5ccccc5)CC4)c3n2)cc1,MTOR,escape_route,scout1,0.52,0.0,0.0,0.393,2.61,87.9,0.004284,0.006426,database_search,71.4,80.0,87.9,77.1,80,82.1,78.7,115
CHEMBL35670,CHEMBL35670,COC(=O)c1c(C)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)c1cc4cc(OC)c(OC)c(OC)c4[nH]1)C3=CC2=O,MAP2K1,sensitive,scout1,0.045,0.0,0.0,0.526,4.4,100.0,0.0125,0.001875,database_search,95.8,80.0,100.0,18.8,80,62.2,78.7,116
CHEMBL5219530,CHEMBL5219530,COC(=O)c1ccccc1Cc1cn(C)nc1-c1cc(Cl)nc(N)n1,EZH2,resistant,scout1,21.0,0.0,0.0,0.569,2.65,100.0,0.001339,0.006694,database_search,53.6,97.9,100.0,66.9,80,81.7,78.7,117
CHEMBL108239,CHEMBL108239,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)N1CCN(c2cccnn2)CC1,PARP1,resistant,scout1,20.0,0.0,0.0,0.56,2.92,100.0,0.001349,0.006747,database_search,54.0,98.0,100.0,67.5,80,78.7,78.7,118
CHEMBL201197,CHEMBL201197,COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4F)s3)ncnc2cc1OCCCN1CCC[C@H]1CO,AURKA,resistant,scout1,2.0,0.0,0.0,0.206,3.32,74.1,0.001849,0.009247,database_search,74.0,79.8,74.1,92.5,80,74.2,78.6,119
CHEMBL200783,CHEMBL200783,O/N=C/c1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1,BRAF,escape_route,scout1,5.0,0.0,0.0,0.323,2.29,100.0,0.003301,0.004952,database_search,55.0,99.5,100.0,59.4,80,85.7,78.6,120
,,N#Cc1cnc(NC(=O)Nc2cc(F)ccc2OC2CCOC2)cn1,CHEK1,resistant,scout2,,343.3,2.3,0.881,3.1,100.0,0.0013810000000000003,0.0069050000000000005,r_group,55.2,90.0,100.0,69.0,100,76.7,78.3,121
,,Cc1ccc(OC2CCOC2)c(NC(=O)Nc2cnc(C#N)cn2)c1,CHEK1,resistant,scout2,,339.4,2.47,0.885,3.1,100.0,0.0013850000000000002,0.006925000000000001,r_group,55.4,90.0,100.0,69.2,100,76.7,78.3,122
CHEMBL86505,CHEMBL86505,COc1ccc(Cn2nc(-c3ccccc3)c(Cc3cc4c(cc3Cl)OCO4)c2C(=O)O)c(OCC(=O)O)c1,CHEK2,resistant,scout1,4.0,0.0,0.0,0.287,2.73,85.7,0.001699,0.008495,database_search,68.0,79.7,85.7,85.0,80,80.8,78.2,123
,,Cc1ccc(OC2CCOCC2)c(NC(=O)Nc2cnc(C#N)cn2)c1,CHEK1,resistant,scout2,,353.4,2.86,0.875,3.2,100.0,0.0013750000000000001,0.006875,r_group,55.0,90.0,100.0,68.8,100,75.6,78.1,124
CHEMBL200258,CHEMBL200258,Nc1nccc(-c2[nH]c(-c3ccccc3)nc2-c2ccc(Cl)c(O)c2)n1,BRAF,escape_route,scout1,5.7,0.0,0.0,0.507,2.4,100.0,0.003244,0.004866,database_search,54.1,99.4,100.0,58.4,80,84.4,78.1,125
CHEMBL432211,CHEMBL432211,O=C(CCn1c2c(c(=O)[nH]c1=O)CCCC2)NCC(=O)c1ccc2ccccc2c1,PARP1,resistant,scout1,25.0,0.0,0.0,0.612,2.42,100.0,0.001301,0.006505,database_search,52.0,97.5,100.0,65.1,80,84.2,78.0,126
CHEMBL108623,CHEMBL108623,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)N1CCN(c2cc(C(F)(F)F)ccn2)CC1,PARP1,resistant,scout1,20.0,0.0,0.0,0.566,2.97,96.3,0.001349,0.006747,database_search,54.0,98.0,96.3,67.5,80,78.1,78.0,127
,,N#Cc1cnc(NC(=O)Nc2cc(F)ccc2OC2CCOCC2)cn1,CHEK1,resistant,scout2,,357.3,2.69,0.871,3.2,100.0,0.001371,0.006855,r_group,54.8,90.0,100.0,68.5,100,75.6,78.0,128
CHEMBL3142900,CHEMBL3142900,O=C[C@H](CC(=O)O)NC(=O)C1CCCN2C(=O)CC[C@H](NC(=O)c3ccccc3F)C(=O)N12,CD274,immune,scout1,1.0,0.0,0.0,0.467,3.65,89.3,0.005,0.005,database_search,66.7,99.9,89.3,50.0,80,70.6,77.9,129
CHEMBL381250,CHEMBL381250,Oc1cc(-c2[nH]c(-c3cccnc3)nc2-c2ccncc2)ccc1Cl,BRAF,escape_route,scout1,6.0,0.0,0.0,0.569,2.39,100.0,0.003222,0.004833,database_search,53.7,99.4,100.0,58.0,80,84.6,77.9,130
CHEMBL433356,CHEMBL433356,COc1ccc(C(=O)CNC(=O)CCn2c3c(c(=O)[nH]c2=O)CSCC3)cc1,PARP1,resistant,scout1,25.0,0.0,0.0,0.66,2.62,100.0,0.001301,0.006505,database_search,52.0,97.5,100.0,65.1,80,82.0,77.8,131
CHEMBL5220632,CHEMBL5220632,Nc1nc(Cl)cc(-c2nn(C(F)F)cc2Cc2ccccc2OCC(=O)N2CCOCC2)n1,EZH2,resistant,scout1,24.2,0.0,0.0,0.52,2.98,100.0,0.001308,0.00654,database_search,52.3,97.6,100.0,65.4,80,78.0,77.8,132
,,N#Cc1ccc(OC2CCOC2)c(NC(=O)Nc2cnc(C#N)cn2)c1,CHEK1,resistant,scout2,,350.3,2.03,0.861,3.2,100.0,0.0013610000000000002,0.006805,r_group,54.4,90.0,100.0,68.0,100,75.6,77.8,133
,,CCc1ccc(OC2CCOC2)c(NC(=O)Nc2cnc(C#N)cn2)c1,CHEK1,resistant,scout2,,353.4,2.72,0.855,3.2,100.0,0.001355,0.006775,r_group,54.2,90.0,100.0,67.8,100,75.6,77.7,134
CHEMBL87801,CHEMBL87801,O=C(O)COc1ccccc1Cn1nc(-c2cccs2)c(Cc2cc3c(cc2Cl)OCO3)c1C(=O)O,CHEK2,resistant,scout1,4.6,0.0,0.0,0.319,2.82,86.4,0.001669,0.008343,database_search,66.7,79.6,86.4,83.4,80,79.8,77.7,135
CHEMBL108137,CHEMBL108137,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(-c2cncnc2)cc1,PARP1,resistant,scout1,25.0,0.0,0.0,0.516,2.84,100.0,0.001301,0.006505,database_search,52.0,97.5,100.0,65.1,80,79.6,77.7,136
CHEMBL200889,CHEMBL200889,CC(C)(CN)c1nc(-c2ccc(Cl)c(O)c2)c(-c2ccncc2)[nH]1,BRAF,escape_route,scout1,6.0,0.0,0.0,0.674,2.72,100.0,0.003222,0.004833,database_search,53.7,99.4,100.0,58.0,80,80.9,77.7,137
CHEMBL108840,CHEMBL108840,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(-c2cccnn2)cc1,PARP1,resistant,scout1,25.0,0.0,0.0,0.516,2.85,100.0,0.001301,0.006505,database_search,52.0,97.5,100.0,65.1,80,79.4,77.7,138
,,COc1ccc(OC2CCOC2)c(NC(=O)Nc2cnc(C#N)cn2)c1,CHEK1,resistant,scout2,,355.4,2.17,0.843,3.2,100.0,0.001343,0.006715,r_group,53.7,90.0,100.0,67.2,100,75.6,77.5,139
,,CC1(COc2ccoc2)COC1.Cl.N#Cc1cnc(NC(N)=O)cn1,CHEK1,resistant,scout2,,367.8,1.96,0.842,3.1,100.0,0.0013420000000000003,0.006710000000000001,bioisostere,53.7,90.0,100.0,67.1,100,76.7,77.5,140
,,N#Cc1ccc(OC2CCOCC2)c(NC(=O)Nc2cnc(C#N)cn2)c1,CHEK1,resistant,scout2,,364.4,2.42,0.851,3.4,100.0,0.001351,0.006755,r_group,54.0,90.0,100.0,67.5,100,73.3,77.5,141
,,N#Cc1cnc(NC(=O)Nc2cc(C3CC3)ccc2OC2CCOC2)cn1,CHEK1,resistant,scout2,,365.4,3.04,0.843,3.4,100.0,0.001343,0.006715,r_group,53.7,90.0,100.0,67.2,100,73.3,77.4,142
,,CC1(COc2ccsc2)COC1.Cl.N#Cc1cnc(NC(N)=O)cn1,CHEK1,resistant,scout2,,383.9,2.42,0.835,3.1,100.0,0.0013350000000000002,0.006675,bioisostere,53.4,90.0,100.0,66.8,100,76.7,77.4,143
,,CC(C)c1ccc(OC2CCOC2)c(NC(=O)Nc2cnc(C#N)cn2)c1,CHEK1,resistant,scout2,,367.4,3.28,0.839,3.4,100.0,0.001339,0.0066949999999999996,r_group,53.6,90.0,100.0,67.0,100,73.3,77.3,144
CHEMBL314357,CHEMBL314357,O=C(O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2cccnc2)nn1CC1CCCCC1,CHEK2,resistant,scout1,6.3,0.0,0.0,0.552,2.76,91.0,0.0016,0.008002,database_search,64.0,79.5,91.0,80.0,80,80.4,77.3,145
,,CCc1ccc(OC2CCOCC2)c(NC(=O)Nc2cnc(C#N)cn2)c1,CHEK1,resistant,scout2,,367.4,3.11,0.84,3.4,100.0,0.00134,0.006699999999999999,r_group,53.6,90.0,100.0,67.0,100,73.3,77.3,146
CHEMBL4878379,CHEMBL4878379,COC(=O)c1c(Cc2ccccc2)c(-c2cc(Cl)nc(N)n2)nn1C,EZH2,resistant,scout1,28.0,0.0,0.0,0.569,2.6,100.0,0.001276,0.006382,database_search,51.1,97.2,100.0,63.8,80,82.2,77.3,147
,,COc1ccc(OC2CCOCC2)c(NC(=O)Nc2cnc(C#N)cn2)c1,CHEK1,resistant,scout2,,369.4,2.56,0.831,3.4,100.0,0.0013310000000000002,0.006655,r_group,53.2,90.0,100.0,66.5,100,73.3,77.1,148
CHEMBL201655,CHEMBL201655,CCCCc1cnc(Nc2ncnc3cc(OCCCN4CCOCC4)c(OC)cc23)s1,AURKA,resistant,scout1,6.0,0.0,0.0,0.427,2.59,88.5,0.001611,0.008055,database_search,64.4,79.5,88.5,80.5,80,82.3,77.1,149
CHEMBL206812,CHEMBL206812,CN(C)CCOc1cc(N2CCCC2)c(NC(=O)Nc2cnc(C#N)cn2)cc1Cl,CHEK1,resistant,scout1,10.0,0.0,0.0,0.696,2.65,100.0,0.0015,0.0075,database_search,60.0,79.2,100.0,75.0,80,81.7,77.1,150
,,CC1(COc2ccncc2)COC1.Cl.N#Cc1cnc(NC(N)=O)cn1,CHEK1,resistant,scout2,,378.8,1.76,0.826,3.2,100.0,0.0013260000000000001,0.0066300000000000005,bioisostere,53.0,90.0,100.0,66.3,100,75.6,77.1,151
,,N#Cc1cnc(NC(=O)Nc2cc(C(F)(F)F)ccc2OC2CCOC2)cn1,CHEK1,resistant,scout2,,393.3,3.18,0.826,3.5,100.0,0.0013260000000000001,0.0066300000000000005,r_group,53.0,90.0,100.0,66.3,100,72.2,77.0,152
CHEMBL131737,CHEMBL131737,COc1ccc(-c2nc3c(C(N)=O)cccc3n2C)cc1,PARP1,resistant,scout1,32.0,0.0,0.0,0.801,1.99,100.0,0.001247,0.006237,database_search,49.9,96.8,100.0,62.4,80,89.0,77.0,153
CHEMBL107935,CHEMBL107935,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(Oc2ccccc2)cc1,PARP1,resistant,scout1,30.0,0.0,0.0,0.495,2.61,100.0,0.001261,0.006307,database_search,50.5,97.0,100.0,63.1,80,82.1,77.0,154
CHEMBL304624,CHEMBL304624,Oc1cccc(-c2nc(-c3ccccc3)[nH]c2-c2ccncc2)c1,BRAF,escape_route,scout1,8.0,0.0,0.0,0.585,2.11,100.0,0.003097,0.004645,database_search,51.6,99.2,100.0,55.7,80,87.7,77.0,155
CHEMBL110115,CHEMBL110115,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(OC(F)F)cc1,PARP1,resistant,scout1,30.0,0.0,0.0,0.601,2.79,100.0,0.001261,0.006307,database_search,50.5,97.0,100.0,63.1,80,80.1,76.9,156
CHEMBL200320,CHEMBL200320,NCc1ccc(-c2nc(-c3ccc(Cl)c(O)c3)c(-c3ccncc3)[nH]2)cc1,BRAF,escape_route,scout1,8.0,0.0,0.0,0.484,2.38,100.0,0.003097,0.004645,database_search,51.6,99.2,100.0,55.7,80,84.7,76.9,157
CHEMBL108968,CHEMBL108968,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(OC(=O)c2ccccc2)cc1,PARP1,resistant,scout1,30.0,0.0,0.0,0.279,2.65,100.0,0.001261,0.006307,database_search,50.5,97.0,100.0,63.1,80,81.7,76.9,158
CHEMBL326660,CHEMBL326660,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)N1CCN(c2ccccc2)CC1,PARP1,resistant,scout1,30.0,0.0,0.0,0.641,2.64,100.0,0.001261,0.006307,database_search,50.5,97.0,100.0,63.1,80,81.8,76.9,159
,,N#Cc1cnc(NC(=O)Nc2cc(C3CC3)ccc2OC2CCOCC2)cn1,CHEK1,resistant,scout2,,379.4,3.43,0.824,3.5,100.0,0.0013239999999999999,0.006619999999999999,r_group,53.0,90.0,100.0,66.2,100,72.2,76.9,160
,,CC(C)c1ccc(OC2CCOCC2)c(NC(=O)Nc2cnc(C#N)cn2)c1,CHEK1,resistant,scout2,,381.4,3.67,0.818,3.5,100.0,0.0013180000000000002,0.00659,r_group,52.7,90.0,100.0,65.9,100,72.2,76.8,161
CHEMBL112207,CHEMBL112207,CC(C)[C@H](CC(=O)NCCc1cn(C)c2ccccc12)C(=O)NC(CC(=O)O)C(=O)CNS(=O)(=O)CC12CCC(CC1=O)C2(C)C,CD274,immune,scout1,0.4,0.0,0.0,0.212,5.0,74.2,0.005497,0.005497,database_search,73.3,100.0,74.2,55.0,80,55.6,76.8,162
CHEMBL393525,CHEMBL393525,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnc2ccc(Br)cn12,PIK3CA,escape_route,scout1,7.8,0.0,0.0,0.336,2.89,100.0,0.003108,0.004662,database_search,51.8,99.2,100.0,55.9,80,79.0,76.7,163
CHEMBL393525,CHEMBL393525,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnc2ccc(Br)cn12,PIK3CA,escape_route,scout1,7.8,0.0,0.0,0.336,2.89,100.0,0.003108,0.004662,database_search,51.8,99.2,100.0,55.9,80,79.0,76.7,164
,,CN(C)C(=O)c1cccc2[nH]c(-c3ccc(Cl)cc3)nc12,PARP1,resistant,scout2,,299.8,3.59,0.786,2.6,100.0,0.001286,0.00643,r_group,51.4,90.0,100.0,64.3,100,82.2,76.7,165
CHEMBL202635,CHEMBL202635,COc1cc(CN2CCCCC2)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,CHEK1,resistant,scout1,12.0,0.0,0.0,0.794,2.48,100.0,0.00146,0.007302,database_search,58.4,79.0,100.0,73.0,80,83.6,76.4,166
,,N#Cc1cnc(NC(=S)Nc2cc(Cl)ccc2OC2CCOC2)cn1,CHEK1,resistant,scout2,,375.8,2.98,0.788,3.1,100.0,0.001288,0.00644,bioisostere,51.5,90.0,100.0,64.4,100,76.7,76.4,167
CHEMBL2140173,CHEMBL2140173,C[C@@H]1CN(CC(=O)Nc2ccc3c(c2)Cc2cccc(-c4cc(=O)cc(N5CCOCC5)o4)c2S3)C[C@H](C)O1,ATM,resistant,scout1,6.0,0.0,0.0,0.397,3.84,87.9,0.001611,0.008055,database_search,64.4,79.5,87.9,80.5,80,68.4,76.3,168
,,Cl.NC(=O)c1cccc2[nH]c(-c3ccsc3)nc12,PARP1,resistant,scout2,,279.8,2.81,0.757,2.2,100.0,0.0012570000000000003,0.006285000000000001,bioisostere,50.3,90.0,100.0,62.9,100,86.7,76.3,169
CHEMBL155513,CHEMBL155513,CCCCCC[Se](=O)(=O)CC(=O)C(F)(F)F,FOLH1,other,scout1,3.388,0.0,0.0,0.536,3.67,100.0,0.004338,0.004338,database_search,57.8,99.7,100.0,43.4,80,70.3,76.3,170
,,CN(C)c1ccsc1.NC(=O)c1cccc2[nH]cnc12,PARP1,resistant,scout2,,288.4,2.48,0.76,2.5,100.0,0.00126,0.0063,bioisostere,50.4,90.0,100.0,63.0,100,83.3,76.2,171
,,N#Cc1cnc(NC(=O)Nc2cc(O)ccc2OC2CCOC2)cn1,CHEK1,resistant,scout2,,341.3,1.87,0.774,3.1,100.0,0.0012740000000000002,0.006370000000000001,r_group,51.0,90.0,100.0,63.7,100,76.7,76.2,172
,,CNC(=O)c1cccc2[nH]c(-c3ccc(Cl)cc3)nc12,PARP1,resistant,scout2,,285.7,3.24,0.759,2.5,100.0,0.001259,0.006294999999999999,r_group,50.4,90.0,100.0,62.9,100,83.3,76.2,173
,,O=C(O)c1cccc2[nH]c(-c3ccc(Cl)cc3)nc12,PARP1,resistant,scout2,,272.7,3.58,0.749,2.4,100.0,0.0012490000000000001,0.0062450000000000006,r_group,50.0,90.0,100.0,62.5,100,84.4,76.1,174
,,Cl.NC(=O)c1cccc2[nH]c(-c3ccncc3)nc12,PARP1,resistant,scout2,,274.7,2.15,0.751,2.4,100.0,0.001251,0.006254999999999999,bioisostere,50.0,90.0,100.0,62.5,100,84.4,76.1,175
,,Cl.NC(=O)c1cccc2[nH]c(-c3ccoc3)nc12,PARP1,resistant,scout2,,263.7,2.34,0.744,2.2,100.0,0.001244,0.00622,bioisostere,49.8,90.0,100.0,62.2,100,86.7,76.1,176
CHEMBL430707,CHEMBL430707,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)N1CCN(c2ccccn2)CC1,PARP1,resistant,scout1,35.0,0.0,0.0,0.603,2.77,100.0,0.001228,0.00614,database_search,49.1,96.5,100.0,61.4,80,80.3,76.1,177
,,CCOC.CNc1ccc(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,CHEK1,resistant,scout2,,362.8,3.34,0.769,3.1,100.0,0.0012690000000000002,0.006345000000000001,bioisostere,50.8,90.0,100.0,63.5,100,76.7,76.1,178
CHEMBL1879463,CHEMBL1879463,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,ATM,resistant,scout1,7.0,0.0,0.0,0.324,2.71,86.5,0.001577,0.007887,database_search,63.1,79.4,86.5,78.9,80,81.0,76.0,179
,,CN(C)c1ccoc1.NC(=O)c1cccc2[nH]cnc12,PARP1,resistant,scout2,,272.3,2.01,0.747,2.5,100.0,0.0012469999999999998,0.006234999999999999,bioisostere,49.9,90.0,100.0,62.3,100,83.3,76.0,180
,,N#Cc1cnc(NC(=O)Nc2cc(O)ccc2OC2CCOCC2)cn1,CHEK1,resistant,scout2,,355.4,2.26,0.767,3.2,100.0,0.001267,0.0063349999999999995,r_group,50.7,90.0,100.0,63.3,100,75.6,76.0,181
